"lg" "pos1" "pos2" "utr3"
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "12624468" "12624950" TRUE
8 "NA" "NA" TRUE
13 "9728729" "9728795" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "15377410" "15377574" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "15396350" "15396463" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "10617931" "10618131" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "10483362" "10483413" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "10532235" "10532474" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "12849143" "12849274" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "8142915" "8142954" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "11410099" "11410422" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "13085168" "13085218" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "11183359" "11183455" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "11847985" "11848186" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "11525498" "11525589" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
