pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cp marine sk marine allo S -4.11079073326928 0.045094025028738 1.07953021397254 -0.0282276455976353 allo_S ns ns para para_S
cp marine sr marine allo S -3.74801975348303 0.0803654368164374 0.577111053636306 -0.0286011316912993 allo_S ns ns para para_S
cp marine sr white allo D -3.73062959379918 0.0517513568276072 0.739192367826623 -0.0469296864279768 allo_D ns ns para para_D
cr stream al marine allo D -3.14167688028577 -0.089829141688663 0.837053045726156 -0.069180617370599 allo_D or ns allo allo_D
cr stream bea lake allo D -3.06566373530782 -0.0456093920176136 0.56755066803106 -0.104904348820394 allo_D or al allo allo_D
cr stream boot lake allo D -3.15906351312876 -0.0796482679077151 0.558608261830419 -0.0351612536006451 allo_D or bc allo allo_D
cr stream boot stream allo S -2.6568245358636 -0.0708655564222098 0.344156787446755 -0.112163118402971 allo_S or bc allo allo_S
cr stream cl marine allo D -3.50100025236225 -0.0921569742027933 1.48763026067126 -0.111574538061158 allo_D or ns allo allo_D
cr stream cl white allo D -2.83209933930763 -0.0771901447913788 0.608317999622224 -0.0991893445747226 allo_D or ns allo allo_D
cr stream constance lake allo D -3.11251100601416 -0.0975910681195312 0.62158516850893 -0.0395125772412748 allo_D or sl allo allo_D
cr stream constance stream allo S -2.83743469625119 -0.118084880969491 0.348909815723448 -0.0361153811099763 allo_S or sl allo allo_S
cr stream cp marine allo D -2.60469008174921 -0.116940061807125 0.382580562370688 -0.070359275592903 allo_D or ns allo allo_D
cr stream cs marine allo D -2.95932907525108 -0.0879207807401789 0.107791825303793 0.0227896886004547 allo_D or or para para_D
cr stream denmark marine allo D -2.5088056373093 -0.0267782173835962 -0.0624127975039542 -0.0744700757666771 allo_D or ne allo allo_D
cr stream geneva lake allo D -2.58481775905085 -0.114730674939317 0.053323184417027 -0.0405100130673093 allo_D or sl allo allo_D
cr stream geneva stream allo S -2.7734641350601 -0.10401847157259 0.191466505184191 -0.0273077956831007 allo_S or sl allo allo_S
cr stream hadsten lake allo D -2.62985148998619 -0.0738873803357867 0.207485066424135 -0.0839033320484968 allo_D or ne allo allo_D
cr stream hald lake allo D -2.98171083280485 -0.0829382393693312 0.556266019107386 -0.068444507623605 allo_D or ne allo allo_D
cr stream japan japansea allo D -2.5408241143915 -0.0108313413195334 0.160526052821478 -0.169019143029454 allo_D or jp allo allo_D
cr stream japan marine allo D -2.58872335536366 -0.130583251093889 0.15099550718992 -0.0501480612186282 allo_D or jp allo allo_D
cr stream joes lake allo D -2.7822609805086 -0.0841731920027885 0.138185717176952 -0.0321103992486842 allo_D or bc allo allo_D
cr stream joes stream allo S -2.87791195749988 -0.0848604892470816 0.321221676533009 -0.0498918189282236 allo_S or bc allo allo_S
cr stream litcampbell marine allo D 1.56203215661156 -0.0233035925948414 -4.47122398366885 -0.106826240067631 allo_D or bc allo allo_D
cr stream ln marine allo D -2.55696589955186 -0.0331754304767457 0.136811159470636 -0.0863007218923186 allo_D or ns allo allo_D
cr stream mariager marine allo D -2.48897822829163 -0.05982924069176 -0.0462114390407151 -0.0611363762987263 allo_D or ne allo allo_D
cr stream mh marine allo D -3.83601941053299 -0.158086871626752 1.62520053246919 -0.0472783670453817 allo_D or ns allo allo_D
cr stream mh white allo D -4.08349550967191 -0.260507517588943 2.24393597786666 -0.0542636950404161 allo_D or ns allo allo_D
cr stream misty lake allo D -3.30970070916094 -0.0614411421286257 0.627816059962999 -0.0358000518193928 allo_D or bc allo allo_D
cr stream misty stream allo S -3.28304533608678 -0.0834875768844048 0.628133241310346 -0.0330643091965064 allo_S or bc allo allo_S
cr stream ms marine allo D -2.61909272196481 -0.108347173848136 -0.0524847466027686 -0.0229745814800308 allo_D or or para para_D
cr stream mud lake allo D -2.66789063221408 -0.0363467011129835 -0.00918938568828439 -0.0653066296831379 allo_D or al allo allo_D
cr stream pcr lake allo D -2.73943171403302 -0.0496331170740587 -0.151823397757879 0.00633214175084269 allo_D or or para para_D
cr stream pl lake allo D -3.44858752827629 0.00266407417092257 0.600047754731846 -0.0681261944658456 allo_D or or para para_D
cr stream rab marine allo D -2.16187922739191 -0.0634649029608891 -0.624450903809562 -0.012899920469832 allo_D or al allo allo_D
cr stream rb stream allo S -3.45133853537543 0.00765558797727064 0.465142181782311 -0.028426106281751 allo_S or or para para_S
cr stream res marine allo D -2.85273225441785 -0.0450652960243857 0.205108120308667 -0.0593907867333777 allo_D or al allo allo_D
cr stream roberts lake allo D -3.3073901932692 -0.053529303790384 0.566011018752845 -0.027516831537127 allo_D or bc allo allo_D
cr stream roberts stream allo S -3.3773822429742 -0.091985087863468 0.675190242399929 -0.01431162404842 allo_S or bc allo allo_S
cr stream sj marine allo D -2.82601698466468 -0.0798266337157092 0.0500541890567987 0.00221148872197249 allo_D or or para para_D
cr stream sk marine allo D -3.47805907134265 -0.110703212853069 1.46046960040584 -0.11831986928562 allo_D or ns allo allo_D
cr stream sr marine allo D -3.44677509659705 -0.097183371848373 1.10156104037196 -0.0554437559911496 allo_D or ns allo allo_D
cr stream sr white allo D -3.42313443957517 -0.12221835425043 1.40383722984488 -0.125302136105676 allo_D or ns allo allo_D
cr stream stl lake allo D -3.60841845076579 0.0179296756556451 0.550836022098042 -0.028347777160314 allo_D or or para para_D
cr stream wc stream allo S -3.04950855763567 -0.0986615950403905 0.28808190949975 0.00402340316523041 allo_S or or para para_S
cs marine al marine allo S -3.70930837309228 0.0348893902167701 0.791646657913673 -0.0275077736387731 allo_S or ns allo allo_S
cs marine bea lake allo D -2.8583363204243 -0.0240273265503778 0.250160692283886 -0.0848072399384343 allo_D or al allo allo_D
cs marine boot lake allo D -2.84894537276469 -0.0618253504273684 0.151504194092716 -0.031126157448011 allo_D or bc allo allo_D
cs marine boot stream allo D -2.66947890070192 -0.0873672288817033 0.200725591523072 -0.0590619246146514 allo_D or bc allo allo_D
cs marine cl marine allo S -4.22868068286805 0.0112877670518036 1.5201119416749 -0.0497378800504773 allo_S or ns allo allo_S
cs marine cl white allo D -3.83181759063241 0.0253032852169213 1.03988798783889 -0.0559254213511762 allo_D or ns allo allo_D
cs marine constance lake allo D -3.07121709012801 0.0109305690065008 0.102737269128587 -0.0323904178550483 allo_D or sl allo allo_D
cs marine constance stream allo D -3.25813758199972 -0.00179124345538012 0.335348097197352 -0.0328573539187184 allo_D or sl allo allo_D
cs marine cp marine allo S -2.64031355497151 0.0137761366115056 -0.197018942665936 -0.0500235168009559 allo_S or ns allo allo_S
