study	sample	group	pop	ecotype	pop_alias	data_source	pooled	accession_number	barcode	seq_type	latitude	longitude
catchen	rb_2240.114	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.115	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.116	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.117	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.121	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.123	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.127	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.128	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.133	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.136	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.137	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.140	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.141	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.142	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.143	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.146	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.149	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.150	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.152	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.154	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.158	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.162	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.163	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.166	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.168	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.169	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.171	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	rb_2240.172	1a	riverbend	freshwater	rb	SRA	no	SRA070979		RAD	44.042805	-123.011811
catchen	sj_1483.01	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1483.02	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1483.03	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1483.04	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1483.05	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1483.06	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.01	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.02	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.03	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.04	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.05	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.06	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1484.07	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.31	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.32	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.33	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.34	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.35	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.36	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.37	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.38	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.39	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.40	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.41	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.42	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.43	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.44	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.45	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.46	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.47	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.48	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.49	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.50	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.51	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.52	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.53	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.54	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.55	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.56	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.57	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.58	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.59	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.60	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.61	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1819.62	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.01	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.02	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.03	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.04	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.05	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1878.06	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.01	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.02	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.03	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.04	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.05	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.06	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.07	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.08	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.09	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.10	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.11	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.12	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.13	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.14	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.15	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.16	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.17	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.18	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.19	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.20	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.21	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.22	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.23	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.24	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.25	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.26	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.27	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.28	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.29	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.30	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.31	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.32	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.33	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.34	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1879.35	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.01	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.02	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.03	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.05	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.06	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.07	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.08	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.09	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.10	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	sj_1881.11	2b	south_jetty	marine	sj	SRA	no	SRA070979		RAD	44.0003	-123.563084
catchen	stl_1274.31	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.32	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.33	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.34	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.35	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.36	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.37	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.38	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.39	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.40	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.41	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.42	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.43	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.44	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.45	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.46	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.47	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.48	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.49	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.50	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.51	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.52	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.53	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.54	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.55	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.56	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.57	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.58	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.59	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.60	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.61	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.62	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.63	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.64	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.65	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.66	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.67	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.68	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.69	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.70	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.71	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.72	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.73	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.74	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.75	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.76	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.77	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.78	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.79	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	stl_1274.80	1a	south_twin_lake	freshwater	stl	SRA	no	SRA070979		RAD	43.430293	-124.075842
catchen	wc_1218.04	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1218.05	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1218.06	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1218.07	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1219.01	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1219.02	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1219.04	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1219.05	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1220.01	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1220.02	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1220.03	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1221.01	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1221.02	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1221.04	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.02	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.05	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.06	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.07	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.08	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.09	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.10	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
catchen	wc_1222.11	2a	winchester_creek	freshwater	wc	SRA	no	SRA070979		RAD	43.144737	-124.190268
ferchaud	Hadsten1	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124728	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124729	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124730	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	Hadtsen10	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	Hald So11	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124733	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124734	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124735	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124736	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124737	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124738	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124739	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124740	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124741	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124742	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124743	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124744	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124745	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124746	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124747	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124748	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124749	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124754	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124757	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124758	1a	hadsten	freshwater	Hadsten	SRA	no	SRX437379		RAD	56.3298	10.0476
ferchaud	SRR1124759	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124760	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124761	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124762	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124763	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124764	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124765	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124766	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124767	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124768	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124769	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124770	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124771	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124772	1a	lake_hald	freshwater	Lake Hald	SRA	no	SRX437379		RAD	56.382883	9.35422
ferchaud	SRR1124773	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager2	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124775	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124776	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124777	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124778	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124779	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124780	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124781	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124782	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124783	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124784	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	SRR1124785	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
