pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds recomb_rate.gene_count recomb_rate.ds gene_count.ds recomb_rate.gene_count.ds group
pri benthic japan marine allo D -1.48044815262107 -1.50157412449641 -0.209076370258307 -3.57296888959596 0.00273363625711452 1.8965142759985 0.612763298057303 -0.104052715926504 allo_D
pri benthic joes lake allo D -5.06815503944896 0.197164688961917 0.111414338831843 -0.642131364662782 -0.0729460181269399 -0.19073131090791 0.165389250701087 0.094561427501189 allo_D
pri benthic joes stream allo D -6.66907710868345 0.373938469717368 0.332393501906915 0.885206007952031 -0.0990215257438062 -0.467412121114676 -0.127252282878731 0.13581920819639 allo_D
pri benthic litcampbell marine allo D -3.71313271780903 0.224099181510478 0.25780136325335 0.58482716696235 -0.330172243940427 -1.31465746060269 -0.122829650735769 0.392884493986243 allo_D
pri benthic ln marine allo D -3.05154173283368 -0.673618576222448 -0.0073477740931729 -0.45985930499543 -0.0384242804857621 -0.0643164250243963 0.282048998059002 -0.13434464412924 allo_D
pri benthic lq benthic allo S -3.02452456128077 -0.485586546029555 -0.0638274427047901 -3.30503692980304 -0.0418534272294376 0.704269809962334 0.326507116324217 0.00217693219481258 allo_S
pri benthic lq limnetic allo D -3.26289483233251 -0.612207266155943 -0.00526744447806195 0.882667083814683 0.110056124480364 -0.462736108133969 0.0988030140357282 -0.585816277158171 allo_D
pri benthic mariager marine allo D -4.41803574232235 -0.00610273900009691 0.361225502635122 -2.10169458757417 -0.106047452684737 0.0673447018974322 -0.795754465551676 0.203489995228283 allo_D
pri benthic mh marine allo D -3.97707432980868 -0.602127791310602 0.358866645189831 -0.197476509574935 -0.128748677145884 0.691490185312218 -0.658068154806303 0.078769262726787 allo_D
pri benthic mh white allo D -3.9414156074345 -1.02944404433251 0.0271285943152838 -0.346525275763807 0.115590145209249 1.4225879441789 0.202995220295815 -0.59585997596647 allo_D
pri benthic misty lake allo D -2.87557968067954 -0.457025174775995 0.0673676701000455 -3.70003900461444 -0.0510449792406502 0.926342573811098 0.244657990418212 -0.145873739101622 allo_D
pri benthic misty stream allo D -2.87540513403724 -0.402174785795146 -0.192307638696433 -3.81460843082329 -0.0133327491285893 0.805997358720397 0.839570841556192 -0.140227526841167 allo_D
pri benthic ms marine allo D -3.28382833738394 -1.02889696645769 0.0826266685929268 0.750321756053992 0.0797972887189128 0.889239920587803 -0.413183431493871 -0.264443343125656 allo_D
pri benthic mud lake allo D -5.23259342878145 -0.0897756176475157 0.0632654802416007 0.765529752613771 0.0278096421049573 0.344013495661374 0.395496031084909 -0.220443418729805 allo_D
pri benthic pax benthic allo S -5.59487077716121 -0.427185925150563 0.0429149754310919 -0.256382222298254 -0.00283750620962 0.797580233977862 0.434911892187306 -0.0706448988470574 allo_S
pri benthic pax limnetic allo D -2.48437006847894 -0.862775533819458 0.0483756157577466 0.37663236878549 -0.105055998946221 -2.63504056843882 -0.0857463031341159 0.379985317492447 allo_D
pri benthic pcr lake allo D -4.28833149159885 0.194930474976637 -0.00168649050577289 -0.386945744937128 -0.231085759801143 0.351441931881956 0.522348967515505 -0.157900237031963 allo_D
pri benthic pl lake allo D -4.21649537960911 0.0766615890897448 0.076331757025224 3.1094345750965 -0.0991333049337612 -1.50716689988229 -0.100436519989104 0.192163898751047 allo_D
pri benthic rab marine allo D -2.86867083181393 -0.280005419535991 -0.332778392261385 -4.67479027278723 0.0267614831691812 0.936396967129606 1.30141301424477 -0.296871749094346 allo_D
pri benthic rb stream allo D -5.41720548076362 0.304373530365152 0.295321017716021 3.36411365297836 -0.106008876204954 -2.14572622724665 -0.702388986834123 0.27442110272966 allo_D
pri benthic res marine allo D -4.42008695458108 -0.201437751554424 0.141603625136614 -0.39097735220968 0.0200880970000632 0.161571286402256 0.0723670519502924 -0.18123741123953 allo_D
pri benthic roberts lake allo D -4.2417813836866 -0.0349984906716765 0.163782989241857 -0.492960844763725 -0.191879530671644 0.1803610395194 0.0700624733374972 0.123996520487525 allo_D
pri benthic roberts stream allo D -4.20244839346802 -0.0997341856196218 0.0493463260616208 -1.73098936167453 -0.121717130814106 0.401716983951462 0.401212667680141 0.0030883534148908 allo_D
pri benthic sj marine allo D -3.87417435452906 0.157445279350761 0.0522473871667296 -1.19409890194865 -0.317885404856839 0.315163000387295 0.501357637228346 0.0696907358224918 allo_D
pri benthic sk marine allo D -3.06299636972885 -1.05589270002578 0.0517486929203294 -1.328232216381 -0.00804232373514103 1.23186599731975 0.206299666084994 -0.309260808897215 allo_D
pri benthic sr marine allo D -2.60325806287642 -1.21159100389185 -0.0766431442090879 -2.06973938090645 0.120591084520252 1.73915440301312 0.463423232385253 -0.623269551394164 allo_D
pri benthic sr white allo D -3.08546838991011 -1.04917631231014 0.0955038516688336 -0.729362094674111 -0.00104438926150058 1.62450033358602 -0.00297296154117545 -0.381044216885162 allo_D
pri benthic stl lake allo D -3.96022284016829 -0.335958778519021 -0.0284664664711349 3.1077363927016 0.031163013711789 -1.01312515666369 -0.0513935238971652 0.0308515204709737 allo_D
pri benthic wc stream allo D -3.62715475559747 -0.471293790729395 -0.0611360497086127 -1.68811524424958 0.0458455317896089 0.399152942022477 0.510817580256293 -0.224641854392594 allo_D
pri limnetic al marine allo D -4.47646718060427 -0.102731850037149 0.251707693405767 1.59988986266897 -0.0972204078125712 0.00740626145962995 -0.842431178812638 0.222819002258793 allo_D
pri limnetic bea lake allo D -3.25005675399227 -0.573773408707753 0.0891273558489737 0.0613223497502505 0.0371415245607198 0.638921178727914 -0.747409572893736 -0.0735895652135949 allo_D
pri limnetic boot lake allo D -2.12377366462107 -0.138290992750113 -0.202177552136617 -6.30328660493667 0.0362740548272393 -0.0232658354524356 0.662921395192519 -0.212121616143165 allo_D
pri limnetic boot stream allo D -1.59118114230055 -0.298807447565684 -0.211718011905899 -7.67742428560998 0.0608697890221211 0.687168061194965 0.560846826597149 -0.372969088842311 allo_D
pri limnetic cl marine allo D -4.00780950413221 -0.334544201726302 0.127770274811685 1.5580356618383 0.0114970989642314 0.415329061428659 -0.879713866160141 0.0184435377567604 allo_D
pri limnetic cl white allo D -4.57975913054331 -0.180618152305861 0.234606769018943 1.86726584795414 -0.0177031674223016 0.282138460313189 -0.917855381594425 0.0215733791669392 allo_D
pri limnetic constance lake allo D -5.11533701169356 0.36884563307648 0.411244351549498 4.76865450915609 -0.0894917118892266 -1.854506893385 -1.5607959190309 0.279419973705739 allo_D
pri limnetic constance stream allo D -4.92751659181335 0.356642222835184 0.269238056772387 4.56176374412692 -0.0600261857951326 -2.09793319700212 -0.967233730453947 0.11292252645965 allo_D
pri limnetic cp marine allo D -3.97592704947007 -0.208215628542879 0.200364684933271 -0.345348924897778 -0.0784023952148946 0.412896445607021 -0.515685911721086 0.100038385195076 allo_D
pri limnetic cr stream allo D -2.65614570061693 -0.838112833104121 -0.19613888882712 0.0432278579179753 0.0329946033138136 -0.166701121247707 0.357512347698857 -0.0208120486764382 allo_D
pri limnetic cs marine allo D -4.83247473929064 0.192794524210885 0.33027456946381 4.66395138196865 -0.0797697755480167 -1.82169498913236 -1.49197250010315 0.347132797730197 allo_D
pri limnetic denmark marine allo D -4.70362691559327 -0.0112408193354778 0.181467307118788 0.710385504672758 -0.0584620149025558 -0.258291812945944 -0.415369019638994 0.11491888772862 allo_D
pri limnetic geneva lake allo D -5.13488744058627 0.26089964507773 0.294266031499175 4.36309824536984 0.0321873932228563 -1.19447421297983 -0.846481574448615 -0.466211675738819 allo_D
pri limnetic geneva stream allo D -5.0352476919574 0.192479022628493 0.273042487254383 3.80710295117817 0.0655522167904989 -0.77050931258074 -0.525379169332821 -0.780876483168353 allo_D
pri limnetic hadsten lake allo D -5.06002965650642 0.229456879561932 0.435448086728777 5.36511479238542 -0.0960478275897354 -0.837281475470133 -2.50551085904793 0.338714560793817 allo_D
pri limnetic hald lake allo D -3.55636471148403 -0.154305800357224 -0.0555138728275115 -0.215943146664662 -0.0554444676226416 0.403897576620963 -0.351995679272398 0.0293659345115921 allo_D
pri limnetic japan japansea allo D -6.57664589200935 -0.676960869355253 0.102017732258917 4.58813491148824 0.0352097540797535 -0.392538986378567 -0.353770440736987 0.0102633796831147 allo_D
pri limnetic japan marine allo D -4.27223067315863 0.108141881044291 0.197217463321225 0.837134566993986 -0.112839918246329 -0.761741606713105 -0.512338206480725 0.280360335627274 allo_D
pri limnetic joes lake allo D -5.3079806390037 0.339761141922844 0.205441348820243 3.56575328390497 -0.0944341593816013 -1.34454838054346 -0.585370545438388 0.22992075438966 allo_D
pri limnetic joes stream allo D -4.07524528422845 0.267022911601576 -0.0641466917811818 -1.50623786361225 -0.067812020945752 -0.700723415274493 0.320288378276534 0.103733102553092 allo_D
pri limnetic litcampbell marine allo D -5.12850465215799 0.0814795329859688 0.0573617280720668 2.4333570757079 -0.000552403653599125 -1.31430714660668 -0.130568042806134 0.0927841842395483 allo_D
pri limnetic ln marine allo D -4.67058060600614 -0.0460741569983632 0.380665955971583 1.51508402477826 -0.0824992804925499 0.129663619053541 -1.16284232258183 0.153302073683639 allo_D
pri limnetic lq benthic allo D -2.66312265119135 -1.64258539967212 -0.0614066378034465 -0.439491248104959 0.193582047811411 1.27369675208397 0.426654924202712 -0.885083430101103 allo_D
pri limnetic lq limnetic allo S -4.77361043549075 0.00305191271786099 0.162022799384102 4.02335772950672 0.00407573977273583 -2.21568252674173 -0.677763312277799 0.0935420031290065 allo_S
pri limnetic mariager marine allo D -4.01722194788977 0.0532830010976553 0.282895141094762 0.245040888794693 -0.13933154407714 0.0518525218008738 -1.21520968001878 0.189208673515873 allo_D
pri limnetic mh marine allo D -5.03575900136647 -0.118553768154412 0.492765430259495 3.37246804521908 -0.0416642884416523 0.0921690649615227 -1.8866646177429 0.139301216443568 allo_D
pri limnetic mh white allo D -4.51650359029914 -0.346984723713626 0.251077838875575 3.00866721564481 0.00740661089395267 0.209683342897763 -1.30215618899118 0.027311797999186 allo_D
pri limnetic misty lake allo D -3.10444699054646 -0.358258348132456 0.240500448617974 0.605528161022822 -0.0301554453136663 -0.133163736950875 -1.20031336234898 -0.226761661982779 allo_D
pri limnetic misty stream allo D -2.95485462173151 -0.346431869950522 0.260980543728394 -0.918739834654654 -0.1185205455243 -0.0425446815295939 -0.95582856304517 0.0269776852535119 allo_D
pri limnetic ms marine allo D -3.59168153854842 -0.446561604541388 0.236117592334086 1.06261614147263 -0.00470631209795657 -0.5934321740815 -0.945079986491554 0.15336692360973 allo_D
pri limnetic mud lake allo D -4.07838246384655 -0.462327449921231 0.203617709204549 1.94496948690296 0.0234823720088145 0.326796088896475 -0.81006108595333 0.00295381904443661 allo_D
pri limnetic pax benthic allo D -2.75717857091599 -1.07615984285029 -0.112697448250681 0.728869655666757 0.133254262704621 -0.0883637536734319 0.225593856535764 -0.546719456411539 allo_D
pri limnetic pax limnetic allo S -4.14125153942512 -0.603000003273493 -0.0293695120528145 0.0887971496507839 0.0821359332287325 0.780259495602684 0.143067454418128 -0.491116204448576 allo_S
pri limnetic pcr lake allo D -3.19884185480264 -0.361472879149803 0.144835606189491 -1.82846791930775 -0.0686055184870419 0.619867533623852 -0.527795581575936 0.108387577401432 allo_D
pri limnetic pl lake allo D -2.41474551357629 -0.727033508132088 -0.241521182995817 -0.0799398351872271 0.047587373121588 -0.658471527380598 0.469194925732657 -0.0133699863128159 allo_D
pri limnetic pri benthic para D -3.17513218707017 -0.185790474097736 0.0642768894146734 1.13717419287545 -0.107780413333541 -2.36354663081777 0.130477284750364 -0.0749803897634114 para_D
pri limnetic rab marine allo D -4.9843158543552 -0.0298438177649307 -0.147899362631395 1.16587872079357 0.0133553856834859 0.250258414027145 0.373050099390025 -0.125337808910481 allo_D
pri limnetic rb stream allo D -4.76643656923737 0.229177334153758 0.606317384919014 5.3411865702102 -0.136909882816982 -2.45110798551337 -2.74319287676652 0.373029629486916 allo_D
pri limnetic res marine allo D -3.73875501964125 -0.420249511913515 0.323718071674062 -0.409711275522252 -0.00346392702788761 0.552753830474664 -1.07592400817007 0.0392750970685058 allo_D
pri limnetic roberts lake allo D -2.78338318054116 -0.659820627433561 0.0914010033609396 -3.37123028925217 0.0581715978072551 1.10602597866019 -0.394114779046121 -0.221283556571961 allo_D
pri limnetic roberts stream allo D -2.74130484244713 -0.488627589910366 -0.0719372586888697 -2.48770710590985 0.0443391195314593 -0.620094341534916 0.063581256248281 -0.0548296638476786 allo_D
pri limnetic sj marine allo D -4.66086824154506 -0.203335537330531 0.389927202334262 2.65301196667538 -0.0551876257078775 0.162826938837491 -1.46721061242965 0.145262434268056 allo_D
pri limnetic sk marine allo D -4.86904824995067 -0.244116117423719 0.223886167835979 3.04198898613732 0.00277692444530678 0.250268916882187 -0.973926897865852 0.0348527008679282 allo_D
pri limnetic sr marine allo D -3.96458664074741 -0.210518158267636 0.127757892022907 0.531082730946647 -0.048371741065413 0.141600866858996 -0.59601129564036 0.152951335453815 allo_D
pri limnetic sr white allo D -4.33187369252075 -0.0724598789370078 0.170821846417696 0.858351566077685 -0.0883282594125427 -0.020311862189556 -0.686493374909539 0.211852437180151 allo_D
pri limnetic stl lake allo D -2.33818386980754 -0.944115013420908 -0.143377944066455 0.105765332722377 0.0171167992451657 -0.455562424682634 0.0572918594921579 0.104866956396675 allo_D
pri limnetic wc stream allo D -4.21598309423251 0.112694499242282 0.353863359229531 3.15432116872008 -0.0896177789498615 -1.42978140122302 -1.57456183876418 0.350204111252064 allo_D
rab marine al marine allo S -4.61018626655731 -0.0896287726660801 0.15616747610676 -1.81579246912291 -0.0451314460319415 0.488450993878569 -0.088465090552189 0.00816155704921463 allo_S
rab marine boot lake allo D -3.56598472193962 -0.449951076693027 -0.218667962332433 -5.1639877008466 0.0152638969002075 1.18620855945289 1.01742091949591 -0.114464033430592 allo_D
rab marine boot stream allo D -3.82267175565538 -0.194576340126443 0.0422664896580417 -3.31941207744866 -0.0693856763612351 0.665341058958663 0.0428751994797041 0.0499030274243245 allo_D
rab marine cl marine allo S -5.82272352004184 0.107823678881743 0.225031158745857 0.388719891810479 -0.0717284492768927 0.166435657812321 -0.140499865652343 0.0440446155082221 allo_S
rab marine cl white allo D -4.64795362400279 -0.0934329151535021 -0.0381063738793526 -2.70264781907773 -0.00949716732919999 0.609109238384304 0.628120469485268 -0.112905641001596 allo_D
rab marine constance lake allo D -5.81665323794486 0.116526535828525 -0.0653396284938689 1.31864417049563 -0.0831000722822776 0.0833707139551284 0.446258537346521 0.0479481799702534 allo_D
rab marine constance stream allo D -5.31026379762913 0.216442453650233 -0.0535326113522994 0.522057891432377 -0.193152961315093 0.0553567869769984 0.527126980532315 0.132013366339157 allo_D
rab marine cp marine allo S -3.44536784590645 -0.222066748603518 -0.160886665876722 -3.4252913203338 0.015218029028157 0.671598827046238 0.512256787870364 -0.0955984761865888 allo_S
rab marine denmark marine allo S -1.63606567037753 -0.27794665271315 -0.550238035462492 -11.0686473306242 0.0541170940137514 0.722828801697505 1.86624376664962 -0.131947993124256 allo_S
rab marine geneva lake allo D -5.75805092740339 0.2110117308344 0.043104451393107 0.999489239590349 -0.166934154160962 0.0221036046522259 0.206936560444185 0.139685870178611 allo_D
rab marine geneva stream allo D -3.1772782757726 -0.228046310961307 -0.776273056180447 -4.38841569662693 0.0674616169795189 0.792684258755533 1.70453078972208 -0.208479822753546 allo_D
rab marine japan japansea allo D -2.83841955961255 -0.456942763200551 0.0111588720786912 -0.380895451009401 0.00740558436529973 0.464814632654842 -0.673163815912681 0.0488384284680451 allo_D
rab marine japan marine allo S -2.1305422955096 -0.181326093396029 -0.294487937518968 -5.71100521547435 0.011894861503182 -0.103223147548221 0.730889403705137 -0.0265514677474907 allo_S
rab marine joes lake allo D -5.57594573949552 0.09809935420442 0.238614549484371 1.79257557850428 -0.107276649954191 0.0201149612588404 -0.256465757185882 0.133530087250872 allo_D
rab marine joes stream allo D -5.37428458490884 -0.0202350746439072 0.185559777483178 1.49024304892065 -0.10999925533982 0.250714867233581 -0.249080894873013 0.122656850335279 allo_D
rab marine litcampbell marine allo S -7.31388619826969 0.13521453023632 0.0258209907944755 2.89874227405874 -0.000667524570780315 0.14704793429914 0.0551107796140472 -0.0285283010444277 allo_S
rab marine ln marine allo S -3.90148316732033 -0.149440573687384 -0.103274503102727 -3.45440598133878 -0.00528528017803623 0.641480651181553 0.415256826924796 -0.0627509513363637 allo_S
rab marine mh marine allo S -3.84912656083469 -0.137053964189748 0.00902308585374758 -3.41608708217066 0.00563586845074102 0.728347387272708 0.291414889791732 -0.117710716699426 allo_S
rab marine mh white allo D -5.1090055093563 0.145389279960966 -0.0187780732872684 -4.44200683930674 -0.125611748205997 0.70572294343081 1.28992788702359 -0.10661762556736 allo_D
rab marine misty lake allo D -3.02364975256089 -0.19191343641742 -0.198915213865077 -4.25606029144067 -0.111995851538574 0.732967758683647 0.962393968321537 0.0282773274434117 allo_D
rab marine misty stream allo D -3.72074240901588 -0.152462714679254 -0.102554869004769 -3.18936683204786 -0.086245269556874 0.629841465868235 0.703595715305532 0.0255257540927216 allo_D
rab marine res marine allo S -6.00199866733598 0.00256976278246603 -0.00723313036380061 3.02616208057614 -0.0160252426521828 0.034398372244825 -0.652170456829109 0.0422204091169074 allo_S
rab marine roberts lake allo D -3.91842405098207 -0.106797593002071 -0.129582187448092 -1.19678387863747 -0.0761711850705702 0.419025650851177 0.51615824974601 0.0335366013416975 allo_D
rab marine roberts stream allo D -4.94237248060547 0.158814192844617 0.20789481400966 1.42656140978966 -0.265264764319571 0.0134035937248661 -0.218654058554614 0.26880341129323 allo_D
rab marine sk marine allo S -4.34894724061112 -0.083424815620706 0.0348694232341019 -2.53165756169083 -0.0167769455290632 0.524656397781655 0.180597338551283 -0.0402666892490027 allo_S
rab marine sr marine allo S -4.40421985000889 -0.173404866349564 0.0168701466016727 -2.1928074349019 0.0160253991609122 0.511501235381149 0.119803257510534 -0.0411687293159082 allo_S
rab marine sr white allo D -4.63575188949864 -0.0948059051764175 0.0539971787239749 -3.00564795168378 0.0100529743178984 0.678182969990056 0.327661096745726 -0.161995118988734 allo_D
rb stream al marine allo D -7.33283918412723 0.517005552308622 0.673562351137716 4.14526278955403 -0.255974033559159 -0.566576549814491 -1.2286884087872 0.205479184195283 allo_D
rb stream boot lake allo D -4.88880838622623 0.0368490732659041 0.334486713922934 0.927241824382845 -0.171287993254774 -1.25949822258493 -1.00437905801127 0.388154062710693 allo_D
rb stream boot stream allo S -6.03226971979367 -0.354051117135964 0.0848829317881999 1.68327946619203 -0.0336467765447613 0.420098197401103 0.265678884794666 -0.0390154982189924 allo_S
rb stream cl marine allo D -7.32593937271493 0.259752715643599 0.513399950731406 2.21224376738257 -0.0428401329837777 -0.163254062431399 -1.1876830056389 0.0695103409324865 allo_D
rb stream cl white allo D -6.57488964245977 0.159853348956968 0.352734919197905 3.70524746553031 -0.0332951143273967 -0.356489122346517 -1.1774392660401 0.0905650997533933 allo_D
rb stream constance lake allo D -7.15631939699997 0.193546656779996 0.322812759546649 4.9238289023283 -0.0179671801905557 -0.902565231662012 -0.951692270533108 0.10499144896897 allo_D
rb stream constance stream allo S -5.28302325450953 -0.401007814746855 0.250974110162382 0.328792164124479 0.0152134169581628 0.700973194531229 -0.86293132574445 -0.00886814665352922 allo_S
rb stream cp marine allo D -6.00276093185874 0.320003532947676 0.436916002646805 1.70021005397551 -0.19775632828161 -0.191688442266574 -0.63499338223951 0.16074486075687 allo_D
rb stream denmark marine allo D -6.51851007689926 -0.0254687083879397 0.112189160787949 4.06735621979187 0.00728299925706946 -0.224833245881717 0.0138252588282164 -0.0655835882469919 allo_D
rb stream geneva lake allo D -5.74179631412482 -0.395059938821212 0.486298025705655 0.375692058469243 0.0166273923148535 0.719700572809125 -1.62177694107229 -0.000411894967321002 allo_D
rb stream geneva stream allo S -5.69817942407967 -0.0111713204219501 0.317106595705761 -1.1247485932652 -0.0327619542018902 0.212743113385705 -0.78566907786424 0.0334887145683063 allo_S
rb stream hadsten lake allo D -5.04944416888164 0.173304488330342 0.344598896897961 2.03386226410063 -0.10136502355669 -0.597174804731243 -1.60517537532471 0.301058182968953 allo_D
rb stream japan japansea allo D -6.45592957348222 0.215355864434329 0.482470968624313 8.31089640816971 -0.033515522054371 -1.17033944751962 -3.22603339406119 0.204351426435714 allo_D
rb stream japan marine allo D -5.85439558691343 0.285408519927058 0.649133428672318 5.83755077306637 -0.161440593145206 -1.08645124819886 -2.07550952622045 0.375661668889706 allo_D
rb stream joes lake allo D -4.94087914241011 -0.204685308560314 -0.206604383664882 -5.12103474208913 0.0497047024953029 0.877504235335686 1.34013141090306 -0.26597742226349 allo_D
rb stream joes stream allo S -5.53002042148048 -0.0952619019535014 -0.0491617451254142 -6.26996368503452 0.0617598207567734 0.732912458017851 1.44627952529539 -0.516956756553211 allo_S
rb stream litcampbell marine allo D -3.73164804672528 0.124997326334253 -0.489894135036803 -1.43893446076403 -0.0072415169408258 -0.212020066040976 1.21786057181865 -0.0715658373463816 allo_D
rb stream ln marine allo D -6.44186054814592 0.346544161350968 0.485626081983993 1.86659756453908 -0.178042829601259 -0.220485057060584 -0.810791019564397 0.084854472978652 allo_D
rb stream mariager marine allo D -5.55440202318802 0.333229367623104 0.443467472539007 3.77572839776505 -0.117591241032811 -0.91264674527322 -1.84418482704432 0.33087905243908 allo_D
rb stream mh marine allo D -6.60343439838061 0.347760638567498 0.900440805564597 1.37275383188699 -0.278010859651983 -0.830203702214666 -2.28833711152215 0.644182127093608 allo_D
rb stream mh white allo D -4.56973879439603 -0.0849264748504992 0.328950287858391 0.678441278770236 -0.0537275815472844 0.19339591571925 -1.48722889940478 0.120526329177466 allo_D
rb stream misty lake allo D -4.58369143924489 -0.617039403462769 0.180840297478567 -0.280577095299683 0.000631566090132371 0.679219721505115 -0.287804112145527 -0.067769568863578 allo_D
rb stream misty stream allo S -4.05946668370437 -0.67213816831485 0.0714592292178274 -1.99924864611772 0.0283274247415324 0.931842295704798 -0.0982856633041494 -0.0787872212310998 allo_S
rb stream mud lake allo D -4.47419195840545 0.0580277655456531 0.0135521095870995 -1.82461794140738 -0.00449705854354918 0.0823950453537425 0.0757868328782331 -0.0529954911504363 allo_D
rb stream rab marine allo D -5.50972026327283 -0.110965373467628 0.100575130989741 1.6324463497853 -0.015360752417251 0.179784540087655 -0.0512645945479358 -0.00501934129183553 allo_D
rb stream res marine allo D -5.09188666007239 0.126748457657239 0.378422386423069 2.23836812703099 -0.0991699243721718 -0.316137509704373 -1.55887208475086 0.232058696660547 allo_D
rb stream roberts lake allo D -3.68484504728899 -0.539164739571965 -0.14245118788769 -3.77706871813339 0.0133028724399592 1.35590098929969 1.15164058238013 -0.490180791971574 allo_D
rb stream roberts stream allo S -3.52601473086307 -0.477906479924184 -0.0128512548837286 -3.37472736399553 -0.160564882134297 1.08401939975996 0.151178730821759 0.07739054024049 allo_S
rb stream sj marine allo D -1.34409087459639 -0.687509937129583 -0.560280680813342 -8.18324882616398 0.0490311821968751 0.0039404251550589 1.72544889272423 -0.160657584844007 allo_D
rb stream sk marine allo D -7.13047659581549 0.459777546017945 0.519938537109447 0.848972497262146 -0.214557859797128 -0.262713354423859 -0.691095062089686 0.201484825844993 allo_D
rb stream sr marine allo D -6.60262344177456 0.1967244968663 0.390265816383274 0.369467047650349 -0.0466817059772727 -0.120582318184808 -0.614536977874475 0.0709292587218778 allo_D
rb stream sr white allo D -7.0929470544553 0.452500792900596 0.650724342279248 2.17998769709082 -0.230215775808711 -0.394421406233195 -1.2106370595883 0.27104320237804 allo_D
rb stream stl lake allo D -4.58626222714657 -0.306864776221273 -0.00704464868095842 3.76539873000576 0.0230563658571278 -0.109699946299542 -0.762047877367538 0.0734855367554101 allo_D
rb stream wc stream allo S -2.78703848506856 0.0744850757730914 -0.249207765282475 -3.33148346360014 -0.0626673953752487 -2.90550461233376 0.868905173388463 0.235828210437034 allo_S
res marine al marine allo S -4.93833331814551 -0.187419947831066 0.40657079646311 0.67085498437477 -0.0265883121968045 0.376164838655674 -0.894890603019602 0.0111578665111624 allo_S
res marine boot lake allo D -4.49175715089616 -0.160389271847195 0.232430949880923 0.205478228641222 -0.0525958136838875 0.268426765499857 -0.776717798598503 0.119803303472842 allo_D
res marine boot stream allo D -3.75982742455276 0.0213798255698766 -0.162540735898388 -2.35663476164778 -0.0418843593341409 0.111520061277531 0.444083874195762 0.0207855369073353 allo_D
res marine cl marine allo S -5.00070875748094 -0.0819574461121849 0.137562842622547 -0.0647884448746231 0.00268055901019235 0.431209767909692 0.223741058714087 -0.156663784153383 allo_S
res marine cl white allo D -5.47950930711227 -0.235337540232483 0.467909778859999 0.89157101160835 0.0173813657910976 0.630956566731068 -0.935397092945798 -0.16771873663228 allo_D
res marine constance lake allo D -6.22178969426142 0.26913910548878 0.462625515414543 5.35202323221116 -0.0779801052947273 -0.745653672661815 -1.78838117017191 0.201254771428077 allo_D
res marine constance stream allo D -4.86537261414963 0.19367466960333 0.21499270369483 1.00793987052927 -0.0929447044127452 -0.344004806302195 -1.28699894738539 0.214234705579413 allo_D
res marine cp marine allo S -4.70238313720217 0.0220019457033092 -0.0396643898259801 -0.865280819026301 0.00998177320589893 0.0800003767277261 0.553442864947617 -0.117611977817738 allo_S
res marine denmark marine allo S -4.40827225122826 0.0981133906088382 -0.167776201942731 -1.55083527881938 -0.0494323279841545 -0.00101093955334022 0.539576142381157 0.0633039164356788 allo_S
res marine geneva lake allo D -4.8162130734908 0.283376861806758 0.386624042848944 -0.284883273177243 -0.169939714961543 -0.317960691972496 -1.60949447512861 0.319277379503859 allo_D
res marine geneva stream allo D -4.5323480977667 0.228704005011435 0.137958362980005 0.354977883706222 -0.108762525157738 -0.284648052267482 -1.30615973596226 0.222306350163894 allo_D
res marine japan japansea allo D -4.0893372808403 -0.250930666190736 -0.141475568885359 0.913313089187746 0.0259318339552407 0.0184559848889663 -0.136582012180846 -0.0104710664046982 allo_D
res marine japan marine allo S -3.5440112945213 -0.0386985928009706 -0.0657560712870756 -1.15056833745814 0.0113927020782939 -0.630419988932754 -0.0247716025346094 -0.0165857411438379 allo_S
res marine joes lake allo D -5.94260696167934 0.246639028291857 0.534253780986682 2.86378229920306 -0.0948640945679198 -0.419215061616206 -1.48179526821169 0.181637244091986 allo_D
res marine joes stream allo D -6.11588907274634 0.250030457692497 0.62878461969814 2.07276783929457 -0.105327175656342 -0.292266866435773 -1.69600950053663 0.19239938211413 allo_D
res marine litcampbell marine allo S -4.64559838090598 -0.237566365817882 -0.0854704912510027 -0.250686290073886 0.0269113404952662 0.4310336377242 0.2186874372909 -0.0597682284583273 allo_S
res marine ln marine allo S -4.30784335236185 -0.11725952280244 0.21724588949391 -1.58670842628312 0.0108937825016577 0.47451191419184 -0.227246326332163 -0.149613728172754 allo_S
res marine mh marine allo S -4.66283875003064 -0.111838414916447 0.252627213788146 -1.46379004261072 -0.0112824548107081 0.595068363152046 -0.282895430929235 -0.0649007930332914 allo_S
res marine mh white allo D -4.77150830918985 -0.10112467047049 0.00774485950684564 -2.21536456055895 -0.061770723170336 0.701288713732907 0.689514197623893 -0.0456320339694111 allo_D
res marine misty lake allo D -5.60554658963366 0.332322537876114 0.517002203429813 3.95828459567502 -0.164088183412208 -0.801414430137451 -1.35134449865154 0.295364462682936 allo_D
res marine misty stream allo D -5.18186850684121 0.220775659453113 0.279540856619973 2.28164091840748 -0.135780706235868 -0.342810534612329 -0.60848121021647 0.197092901794345 allo_D
res marine roberts lake allo D -4.19848787499387 -0.0235338804731639 0.150877809378108 -0.150758611765532 -0.0802529483416136 0.0918653039763404 -0.379250294183037 0.125245507758256 allo_D
