pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds group
lq limnetic wc stream allo D 0.184976954059848 -0.76639002337507 0.262376970943085 -7.9008133563931 allo_D
mariager marine al marine allo S -5.59792840296 0.0111558829279866 0.0388368072335699 0.759111523830588 allo_S
mariager marine bea lake allo D -2.94045609165165 -0.37392944625977 -0.0719369532364941 -0.70345867880107 allo_D
mariager marine boot lake allo D -5.00530930966006 -0.0785717762097104 -0.0225743885871909 0.674446129316882 allo_D
mariager marine boot stream allo D -3.61949266723854 -0.310002876001103 -0.105718553453965 -0.303283307095642 allo_D
mariager marine cl marine allo S -4.93627218004063 0.0213391496914656 -0.0296074645483226 0.654855224426812 allo_S
mariager marine cl white allo D -5.65172231739835 0.0184641076815925 0.0483136094154904 0.66580122603189 allo_D
mariager marine constance lake allo D -4.4062512939075 -0.00476068736312705 -0.151948344566207 0.613948076718035 allo_D
mariager marine constance stream allo D -4.49671606363657 -0.00122492208747278 -0.151608640299634 0.587686703751782 allo_D
mariager marine cp marine allo S -4.80423143732716 0.0070451684723529 0.015323951743897 0.348575633673925 allo_S
mariager marine denmark marine allo S -2.42463298338431 -0.0438493898636764 -0.023622407724837 -2.26489113635935 allo_S
mariager marine geneva lake allo D -4.83793350681356 -0.0189763462298539 -0.0816813312437884 0.496150045363029 allo_D
mariager marine geneva stream allo D -5.11713612677131 -0.0115480578655628 -0.119606611274665 1.00732666311816 allo_D
mariager marine japan japansea allo D -0.465811953659831 -0.45484548036199 0.00193673574122504 -5.50254948711589 allo_D
mariager marine japan marine allo S -4.03371288378169 -0.18262569719343 -0.0548483895398941 -0.31688051764781 allo_S
mariager marine joes lake allo D -5.18242034466363 -0.0806509786989249 -0.0654418615081127 0.546726587310177 allo_D
mariager marine joes stream allo D -5.10228151450343 -0.0643434086354065 -0.046462093743178 0.535532454015171 allo_D
mariager marine litcampbell marine allo S -5.99734296308034 0.0183108742552721 -0.012654337764832 1.13100966755558 allo_S
mariager marine ln marine allo S -4.94743351974553 0.017579023504135 0.047968049855679 0.227601266898059 allo_S
mariager marine mh marine allo S -5.21889415133021 0.0253895636139427 -0.0470692176539153 0.965844052673899 allo_S
mariager marine mh white allo D -5.1950466643965 0.0298145221071878 -0.109305255174235 1.08814091172071 allo_D
mariager marine misty lake allo D -4.54532256419334 -0.129399433475865 -0.0459452990637881 0.438630342597242 allo_D
mariager marine misty stream allo D -2.73914674283396 -1.22920312173824 -0.11673807325099 -0.00210119230025531 allo_D
mariager marine mud lake allo D -2.20170034107412 -0.404915851501177 -0.0146061919645394 -1.52383738396893 allo_D
mariager marine rab marine allo S -4.32616648373151 -0.0244083156419634 -0.0180861714379908 -0.357038065642905 allo_S
mariager marine res marine allo S -3.58742924532598 -0.032667933851819 -0.168162945163945 -0.718767856639063 allo_S
mariager marine roberts lake allo D -3.6887929955521 -0.175651765262861 -0.0283390785506951 -0.234498256007514 allo_D
mariager marine roberts stream allo D -3.27234996187873 -0.27757266256452 -0.0527828554181887 -0.490136515074693 allo_D
mariager marine sk marine allo S -5.5159860739295 0.0112642082299258 0.0224573845524801 0.938690697883581 allo_S
mariager marine sr marine allo S -5.16494979580186 0.0104230840640015 -0.00542632902435215 0.597327936587161 allo_S
mariager marine sr white allo D -5.10941489118355 0.0216084697263538 0.045323672744663 0.288648473544568 allo_D
mh marine mh white para D -4.52685178146376 0.000528388015717399 -0.164006579538851 -0.823829249628985 para_D
mh marine sk marine allo S -6.45696327203434 -0.0224137037815374 0.0329906094618159 0.515514268993157 allo_S
mh marine sr marine para S -7.76762044655012 0.0334313730500377 -0.0751363204417978 1.84789915232774 para_S
mh marine sr white para D -1.53570491310026 -0.0259561004428511 -0.527792212451499 -4.17457399510673 para_D
mh white sk marine allo D -7.38619611489467 0.0271480326277953 0.144800549958405 0.964692646000338 allo_D
mh white sr marine para D -6.1046446859803 -0.0327960130405428 -0.131783669270782 1.07000022841094 para_D
mh white sr white para S -7.64855766859918 0.0171602731234201 0.125733707237752 1.16600667471674 para_S
misty lake al marine allo D -1.79312673631993 -0.694409545908811 -0.0981429841445847 -1.55467279624194 allo_D
misty lake cl marine allo D -4.4277473497112 0.0222710008560583 0.0537651220744274 -0.711564507681188 allo_D
misty lake cl white allo D -3.17373122474078 0.0142933168980758 0.00106435417213446 -1.74916687230211 allo_D
misty lake cp marine allo D -2.37793983146586 -0.543544687011237 -0.0866780862481511 -1.1165295608645 allo_D
misty lake ln marine allo D -4.54882311911365 -0.00398090739107632 0.0035071465132239 -0.119768403913045 allo_D
misty lake mh marine allo D -3.30522432532256 0.0352639623290498 -0.0658509324734254 -1.75854032598978 allo_D
misty lake mh white allo D -4.51281592536087 0.0322420690963999 -0.0647682972336866 -0.466128225725253 allo_D
misty lake misty stream para D -3.77279312189768 0.019310877500575 -0.329151229877985 -1.32634428601613 para_D
misty lake roberts lake allo S -4.13433840392926 -0.350394375495126 -0.0399378571886331 0.294741125717773 allo_S
misty lake roberts stream allo D -4.66475832746498 -0.214035637832752 -0.014617054834451 0.433191384425848 allo_D
misty lake sk marine allo D -2.90285279514065 -0.588563712527069 -0.150535405225449 -0.29043019061516 allo_D
misty lake sr marine allo D -1.14335995932927 -0.817418122070992 -0.137394728353132 -1.96272234962126 allo_D
misty lake sr white allo D -2.50035976105136 -0.392174735802256 -0.102994234267338 -0.92156026405303 allo_D
misty stream al marine allo D -2.11268525857825 -0.409771918361264 -0.11777873303868 -1.17003650020135 allo_D
misty stream cl marine allo D -4.1822068494625 0.0249777644349477 -0.0523575004907459 -0.148007291650946 allo_D
misty stream cl white allo D -3.21655013447413 0.00857985912991773 -0.0490539860984639 -1.11526714420229 allo_D
misty stream cp marine allo D -2.24919272975752 -0.274234239791606 -0.106524088479352 -1.26078262400217 allo_D
misty stream ln marine allo D -3.68687655984029 -0.227831879303241 -0.0130724247373782 -0.290214322216955 allo_D
misty stream mh marine allo D -2.77708406412487 0.0297064990437048 -0.230598593575912 -1.01364106658318 allo_D
misty stream mh white allo D -2.84399303349414 0.0247081939268406 -0.105766726897792 -1.53405515470078 allo_D
misty stream roberts lake allo D -3.82590755692571 -0.382678676963006 -0.0391378528836111 0.121596566563512 allo_D
misty stream roberts stream allo S -5.18845408492161 -0.347977271934757 0.0280745899516684 1.05060906418542 allo_S
misty stream sk marine allo D -3.29487037659729 -0.300094423871079 -0.140653574754056 0.164045465096874 allo_D
misty stream sr marine allo D -1.66484066675467 -0.367736648978106 -0.187523151564435 -1.49140381460104 allo_D
misty stream sr white allo D -2.31906033576993 -0.272671380081376 -0.072589666726437 -1.20452998774898 allo_D
ms marine al marine allo S -2.96396489985559 0.032019620501432 -0.180323696527739 -1.2044308502428 allo_S
ms marine bea lake allo D -2.88527080308749 -0.601525803297888 -0.0810787941797539 -0.218840593762167 allo_D
ms marine boot lake allo D -4.93723503138605 -0.463995052625042 0.0873319894279947 0.619234043209644 allo_D
ms marine boot stream allo D -3.13283688893036 -0.767754210501031 -0.0518397098708059 0.018507388041232 allo_D
ms marine cl marine allo S -5.43026247304939 0.0338011509142212 -0.0598906013965788 0.644172080263597 allo_S
ms marine cl white allo D -3.81169032879135 0.033330322322146 -0.118413347607486 -0.823788207788212 allo_D
ms marine constance lake allo D -5.21107124033208 -0.0121239407035606 0.0678683901377983 -0.193595390059231 allo_D
ms marine constance stream allo D -5.03408786611536 -0.075599678175777 0.0434516176659116 0.12787929056399 allo_D
ms marine cp marine allo S -2.66412534807276 -0.0313284713824637 -0.0528308131735666 -1.81461774537763 allo_S
ms marine denmark marine allo S -4.69183735223438 -0.136459047223948 0.00262766001047777 0.239533274000442 allo_S
ms marine geneva lake allo D -5.07749884709255 -0.0260933321782921 0.0559191733235052 -0.0841205268923162 allo_D
ms marine geneva stream allo D -0.993631676700979 0.0382209712139988 0.223422352624224 -7.43969346985335 allo_D
ms marine hadsten lake allo D -4.7972943219643 0.012506366751788 -0.118997675860808 0.409666666657845 allo_D
ms marine hald lake allo D -5.08628474396996 0.0115089883434907 -0.0985176465562068 0.672543863528606 allo_D
ms marine japan japansea allo D -3.14016764152239 -0.504609263451177 -0.143497807881701 -0.49408062757095 allo_D
ms marine japan marine allo S -3.27848017128044 -0.454859760980351 -0.0434723553261388 -0.0357190574135495 allo_S
ms marine joes lake allo D -2.1355724425221 -0.869325060946726 0.086360550081594 -1.49103980356279 allo_D
ms marine joes stream allo D -3.604269192508 -0.773563430226822 0.0827614900372156 0.0293490295162142 allo_D
ms marine litcampbell marine allo S -3.35314200693112 -0.0231202049232073 0.0466089002550116 -1.86516632276138 allo_S
ms marine ln marine allo S -3.08446927798435 0.0238718039077941 -0.0998822658712831 -1.24076453636893 allo_S
ms marine mariager marine allo S -4.76735792608695 0.011897127023682 -0.0608171383557382 0.38628922035324 allo_S
ms marine mh marine allo S -4.77897199850601 0.03369079132796 -0.357518892640492 0.709587174710633 allo_S
ms marine mh white allo D 1.55772922812374 -8.3759238549423 0.0287026755613974 -3.8255482851679 allo_D
ms marine misty lake allo D -2.59617856521777 -1.50246206622982 0.0543244739868542 -0.00666356121960971 allo_D
ms marine misty stream allo D -3.26502436944111 -1.75795241104261 0.0851825399674646 0.490653833197621 allo_D
ms marine mud lake allo D -3.07620644264896 -0.367002510591224 -0.0891516507541257 -0.213081127180078 allo_D
ms marine pcr lake allo D -3.40609415990138 -0.745816285344274 -0.0988956481841215 0.207052871622353 allo_D
ms marine pl lake allo D -3.11647275022061 -0.541957876060734 -0.230034776713476 -0.840506831318442 allo_D
ms marine rab marine allo S -4.27710466186831 -0.0122734257965851 -0.105606624262998 0.0972651478338512 allo_S
ms marine rb stream allo D -2.53395002959918 -0.766454515360599 -0.00761264509149843 -1.06650101994493 allo_D
ms marine res marine allo S -4.70858938190894 0.00103715357506117 -0.230661370276261 0.91159607464496 allo_S
ms marine roberts lake allo D -2.98452996822443 -0.786275999641524 0.049642336179707 -0.374542168875515 allo_D
ms marine roberts stream allo D -2.86244436341119 -1.16583716924871 0.109149180328504 -0.470017331689386 allo_D
ms marine sj marine allo S -4.93765767415306 -0.124327266455388 -0.0136707210721794 0.25756184699707 allo_S
ms marine sk marine allo S -4.03401078737845 0.0178524043735429 -0.196633003986268 -0.163042197952488 allo_S
ms marine sr marine allo S -3.75611028925451 0.0339353383183051 -0.235704634463581 -0.193003641562049 allo_S
ms marine sr white allo D -3.22959253171004 0.0278938539070711 -0.156160831020099 -1.07510605332696 allo_D
ms marine stl lake allo D -2.8247757080666 -0.857252790041451 -0.093100944155655 -1.25626681301321 allo_D
ms marine wc stream allo D -4.23181541553345 -0.159071197465773 0.0366326778105849 -0.456170704840292 allo_D
mud lake al marine allo D -1.21388195380485 -0.397534607034881 -0.036721906065321 -2.4136380767421 allo_D
mud lake boot lake allo S -5.25935337385839 -0.0836252277617759 -0.0150390311093736 0.744396558598397 allo_S
mud lake boot stream allo D -3.88729719542718 0.0233161632240552 -0.186793838602863 -0.282980847190613 allo_D
mud lake cl marine allo D -0.725628162349427 -0.426749361644934 -0.0451059744773243 -2.86965773120027 allo_D
mud lake cl white allo D -0.890663254616597 -0.377868729455297 0.0316470618507503 -3.29733288895395 allo_D
mud lake constance lake allo S -4.312697983334 -0.0383430489777748 -0.0862939439198102 -0.048752567612639 allo_S
mud lake constance stream allo D -4.13291112130251 -0.0201221251641463 -0.0520225261262652 -0.452631106762066 allo_D
mud lake cp marine allo D -5.52321160035753 -0.166004725223814 0.0439195008549042 1.391706675426 allo_D
mud lake denmark marine allo D -5.4135837740781 -0.0662182301972158 -0.000387747444085434 0.866968149114793 allo_D
mud lake geneva lake allo S -5.17593452852026 0.00437218901924691 -0.0716780047969067 0.61685920842423 allo_S
mud lake geneva stream allo D -5.07653864688563 0.0102583903516283 -0.126358579620043 0.65495565040457 allo_D
mud lake japan japansea allo D -4.74568230803553 -0.103042714074649 -0.151209942575941 0.577309944486511 allo_D
mud lake japan marine allo D -2.0141227275073 -0.860017650428358 -0.00978341589358104 -1.28075363785536 allo_D
mud lake joes lake allo S -5.31258712461338 0.0203134362436665 -0.251837285596116 1.3483839928866 allo_S
mud lake joes stream allo D -4.86146121612065 0.0228277933604549 -0.302462425187476 1.10741025715841 allo_D
mud lake litcampbell marine allo D -3.99594706328727 -0.0529431102883134 0.164811604334775 -1.94029060185999 allo_D
mud lake ln marine allo D -5.02590685751928 -0.141972192405783 0.023779174793969 0.960007201034161 allo_D
mud lake mh marine allo D 0.389589654156825 -0.671185812475702 0.00108247726840212 -4.00023550573962 allo_D
mud lake mh white allo D 0.542808423673393 -0.853475524868271 0.115317461733477 -4.96911121602412 allo_D
mud lake misty lake allo S -5.38376579925552 0.00751530178378349 -0.0668762093214013 1.08887107313131 allo_S
mud lake misty stream allo D -5.09419190563684 0.0147357903028792 -0.143614724870942 0.955421263245903 allo_D
mud lake rab marine allo D -1.89816231440674 -0.679777009554884 0.00335423754810555 -1.39734578292919 allo_D
mud lake res marine allo D -3.02695825182988 -0.414297709754774 0.0258358110237897 -0.452211102940254 allo_D
mud lake roberts lake allo S -5.00170260042766 0.00238777441405355 -0.089035799912832 0.587867792516111 allo_S
mud lake roberts stream allo D -5.81990827644242 0.0237072075548341 -0.103743603099987 1.25588366781179 allo_D
mud lake sk marine allo D -1.87312478526972 -0.147543482154511 -0.125761449640836 -1.71296643834045 allo_D
mud lake sr marine allo D -0.679902691655125 -0.429788639478352 -0.00186224124195657 -3.14995903099992 allo_D
mud lake sr white allo D -1.46957390070569 -0.332682106017797 -0.0641553975901619 -2.3174247660897 allo_D
pax benthic al marine allo D -3.15172822387639 -0.830973870090455 0.0157174811877831 -0.0815101338845166 allo_D
pax benthic bea lake allo D -3.25145529519425 -0.108146417611157 0.0214328622346051 -0.962582160395883 allo_D
pax benthic boot lake allo D -3.39461493032109 -0.176388089975049 -0.02326343372561 -0.38740756538812 allo_D
pax benthic boot stream allo D -3.08986547230464 -0.382335539615543 0.00469732193148085 -0.716915119681698 allo_D
pax benthic cl marine allo D -3.32422092897241 -0.728067480076567 0.0372765599566642 -0.229778417202136 allo_D
pax benthic cl white allo D -3.27338770454988 -0.956397294258466 0.0245888903357975 0.0180972269257377 allo_D
pax benthic constance lake allo D -2.83478100013169 -0.159617534077901 -0.0328199835267973 -0.499809273382721 allo_D
pax benthic constance stream allo D -2.60303817122991 -0.236289257751053 -0.0429013554246031 -0.623638936678915 allo_D
pax benthic cp marine allo D -3.01163530047641 -0.614512107655709 0.0333247530775843 -0.224293514918166 allo_D
pax benthic cr stream allo D -2.32845254637229 -0.361437459784874 0.0823144976490156 -1.20220040920663 allo_D
pax benthic cs marine allo D -5.74259099478543 -0.381612954592831 0.100804688358011 1.20522623521046 allo_D
pax benthic denmark marine allo D -4.06224249679381 -0.607683389680553 -0.0109300716242419 -0.081382091783635 allo_D
pax benthic geneva lake allo D -2.34846517669057 -0.166240263031411 -0.144049334289108 -0.705048453586512 allo_D
pax benthic geneva stream allo D -2.23463856614662 -0.13001760013208 -0.0607065967181926 -1.18865044575145 allo_D
pax benthic hadsten lake allo D -3.67331193125022 -0.239649241154221 0.0489171342538905 0.0314407929304161 allo_D
pax benthic hald lake allo D -3.8625038462448 -0.248532626924945 0.0291622592026357 0.0685309889086441 allo_D
pax benthic japan japansea allo D 7.56692308176867 -128.606714476115 -1.76059415383396 5.52166173027452 allo_D
pax benthic japan marine allo D -2.14460013303583 -1.99005083877438 -0.0389865548561973 0.0890594683018473 allo_D
pax benthic joes lake allo D -3.98279700460764 -0.0927220209322691 -0.0830867694668873 0.158969409400018 allo_D
pax benthic joes stream allo D -4.8027197158566 -0.0953395041558246 0.0469906220807208 0.394782530951199 allo_D
pax benthic litcampbell marine allo D -2.72288859001794 -1.01561588866954 0.0981475619363751 -0.549951222726427 allo_D
pax benthic ln marine allo D -3.202324537925 -0.703783953091385 0.0126555413438242 -0.0708696228527339 allo_D
pax benthic lq benthic allo S -3.43316810588696 -0.295389097185691 -0.0154662389916516 -1.02868964159764 allo_S
pax benthic lq limnetic allo D -2.43834071290484 -1.26232673732092 -0.112218811118622 -0.284994036133924 allo_D
pax benthic mariager marine allo D -3.80903503644181 -0.0972337902292877 -0.0455697335808094 -0.217061441152675 allo_D
pax benthic mh marine allo D -2.66096282097848 -0.522276102992119 0.0556625798173862 -1.44158739909029 allo_D
pax benthic mh white allo D -4.21205100749876 -0.593179011168368 -0.0027065838452794 0.689345920123532 allo_D
pax benthic misty lake allo D -2.39717352239573 -0.207414073286876 -0.0777220052288803 -1.43085420380175 allo_D
pax benthic misty stream allo D -2.01644961622643 -0.158943972802431 -0.124028128852463 -1.78734974574472 allo_D
pax benthic ms marine allo D -2.84810131513271 0.0501921890311387 -0.0701066582813458 -2.21034656482183 allo_D
pax benthic mud lake allo D -2.81724566293256 0.0333484528973414 0.0895668156894173 -2.28603742025424 allo_D
pax benthic pcr lake allo D -4.73342905937544 -0.0072165049573503 -0.153258118800689 0.624989704429028 allo_D
pax benthic pl lake allo D -2.2260301775719 -0.358467198386164 0.097837202760892 -1.29574672985894 allo_D
pax benthic rab marine allo D -2.39323696844693 0.0392654118760695 -0.0754950745905891 -2.03198253546398 allo_D
pax benthic rb stream allo D -3.92959594792043 0.0501672428861289 -0.0983536851254752 -0.890609241074762 allo_D
pax benthic res marine allo D -4.36382244380491 -0.207859678332031 0.120659782494298 -0.0811691959263684 allo_D
pax benthic roberts lake allo D -2.507366113144 -0.639037910205683 0.0661233675337935 -1.25878192824973 allo_D
pax benthic roberts stream allo D -2.57354447920677 -0.219476339609414 -0.00929824072809787 -1.43681698436079 allo_D
pax benthic sj marine allo D -4.04171395931014 -0.0972456683064799 -0.145908872765515 0.0928581400607315 allo_D
pax benthic sk marine allo D -4.00808791884325 -0.72053675756798 0.0341113435839713 0.525934118172169 allo_D
pax benthic sr marine allo D -3.85747390892369 -0.743753182952567 0.0693438927394423 0.257066651618212 allo_D
pax benthic sr white allo D -4.67206715789295 -0.60592698522884 0.0474816077037538 1.06246123569441 allo_D
pax benthic stl lake allo D -2.03705615456789 -0.41259887252099 0.0692998578021382 -1.36567985104293 allo_D
pax benthic wc stream allo D -4.98499525509515 -0.122889635023861 -0.0636017327850831 0.842311466972067 allo_D
pax limnetic al marine allo D -4.00452783997823 -0.657817559271302 0.0107106942714254 0.546123388660727 allo_D
pax limnetic bea lake allo D -3.9988086771848 -0.398953035334963 -0.0139238228460559 0.392087871171994 allo_D
pax limnetic boot lake allo D -4.87431688867885 -0.218104684218307 -0.0296971538503329 1.09070003801573 allo_D
pax limnetic boot stream allo D -3.92590807772214 -0.659685643425816 -0.0482240166610523 0.574010218868046 allo_D
pax limnetic cl marine allo D -3.74178249505775 -0.346585476796608 -0.0645470755979095 0.249411279434898 allo_D
pax limnetic cl white allo D -3.83439593119264 -0.392858055696018 -0.0546598646092788 0.198654015380412 allo_D
pax limnetic constance lake allo D -5.58623219090908 -0.212293487975802 0.137939370283704 0.72466536417998 allo_D
pax limnetic constance stream allo D -4.34512827712259 -0.141721064484626 0.0356407357672026 0.0531737308621217 allo_D
pax limnetic cp marine allo D -3.62294677655457 -0.343735166242287 -0.0223987069734734 0.0713020538647138 allo_D
pax limnetic cr stream allo D -3.52227219444978 -0.412802492538352 0.0241151493509571 0.305640122909115 allo_D
pax limnetic cs marine allo D -4.37204625017658 -0.365759725542639 -0.0145928783432445 0.741360384446891 allo_D
pax limnetic denmark marine allo D -5.07477768749784 -0.874110670575113 -0.0349538396961961 1.36680982169286 allo_D
pax limnetic geneva lake allo D -5.0450331562182 -0.124638243865061 0.0522822321753358 0.711197063986892 allo_D
pax limnetic geneva stream allo D -5.13904774404921 -0.156446475041127 0.0542424424230197 0.913273157320145 allo_D
pax limnetic hadsten lake allo D -4.83308253082428 -0.0562603079216314 0.028615873916868 0.474380993068025 allo_D
pax limnetic hald lake allo D -5.51673566299705 -0.0471360551343508 0.073300199652336 0.45861156915761 allo_D
pax limnetic japan japansea allo D -4.09037557854667 -0.464091781483395 -0.525578986339847 -0.0825012992563213 allo_D
pax limnetic japan marine allo D -3.30144380167125 -0.648137133055398 -0.114758686831731 0.635309230880163 allo_D
pax limnetic joes lake allo D -5.30379403669793 -0.0946611984612274 0.0870189322869766 0.582299179335516 allo_D
pax limnetic joes stream allo D -3.66349653689092 -0.10026737561134 0.422935606456986 -4.3817066242307 allo_D
pax limnetic litcampbell marine allo D -6.28895697642453 -0.0152929976033687 0.102682316221851 0.805109747269028 allo_D
pax limnetic ln marine allo D -2.90605426014995 -0.562060765062764 -0.00636250956018554 -0.632431154021921 allo_D
pax limnetic lq benthic allo D -1.83139608414494 -1.83800503903898 0.0548613289016795 -0.979761263127059 allo_D
pax limnetic lq limnetic allo S -2.72289351283743 -0.278708511893433 -0.0688344775454765 -1.26209323449972 allo_S
pax limnetic mariager marine allo D -5.12736190885723 -0.0634223663363039 0.0156352944040475 0.685305034716309 allo_D
pax limnetic mh marine allo D -4.41014456442799 -0.146165759162396 -0.0439233477926075 0.304656107973056 allo_D
pax limnetic mh white allo D -4.45590812426098 -0.349763429324868 0.0102900156371857 0.636481874552213 allo_D
pax limnetic misty lake allo D -3.17032473948023 -0.304273201925852 0.0197070212907068 -0.695074529765739 allo_D
pax limnetic misty stream allo D -3.50054709987263 -0.18471919403902 -0.061173629638955 -0.20753658005848 allo_D
pax limnetic ms marine allo D -4.11837171289937 -0.292763405395658 -0.0272058482269231 0.406654123161156 allo_D
pax limnetic mud lake allo D -5.15902359198485 0.0345848901174751 0.0343322320299714 0.376666683619451 allo_D
pax limnetic pax benthic para D -0.402827595065371 -2.60828233085264 -0.0260509626645777 -1.47120912756608 para_D
pax limnetic pcr lake allo D -2.88045181610103 -0.375134799725355 -0.0672312856984199 -0.645622010563616 allo_D
pax limnetic pl lake allo D -3.84029738166843 -0.456839020855671 0.0339870762250234 0.615525653380929 allo_D
pax limnetic rab marine allo D -4.47779845224657 0.047532023845825 -0.197543021261556 0.324804447469158 allo_D
pax limnetic rb stream allo D -5.54842133626316 -0.0151477783564595 -0.0866562510725705 0.5848620285197 allo_D
pax limnetic res marine allo D -3.59505585099442 -0.0946616591098213 0.0189985724795665 -0.778296298484595 allo_D
pax limnetic roberts lake allo D -4.97354784549153 -0.387216026231874 0.190537123712203 0.0446969116785615 allo_D
pax limnetic roberts stream allo D -133.330318257146 -3.80727941388361 21.7350429167949 -208.34837755098 allo_D
pax limnetic sj marine allo D -2.95848164166711 -0.380666550843212 -0.0218594387789637 -0.725058811623423 allo_D
pax limnetic sk marine allo D -4.85861132406434 -0.329747239187419 0.0550404828084886 0.538315116712477 allo_D
pax limnetic sr marine allo D -3.59113214430056 -0.357662108656146 -0.0584762221450103 0.0339490269081098 allo_D
pax limnetic sr white allo D -4.00858199072573 -0.472770398725748 -0.029331150810929 0.366453373394638 allo_D
pax limnetic stl lake allo D -3.2551777737699 -0.424294723052595 0.0257257829102074 0.109327857155417 allo_D
pax limnetic wc stream allo D -3.76098014738922 -0.270325112641715 -0.0443790512587019 0.15876006647549 allo_D
pcr lake al marine allo D -1.24674642045099 -0.463384597395978 0.0334376713624273 -3.39525107722179 allo_D
pcr lake bea lake allo S -3.56765261522316 -0.0649285861396841 -0.138378931598507 -0.348934528491343 allo_S
pcr lake boot lake allo S -3.54285919190237 -0.699820592168059 -0.0849044609750735 0.111833928403457 allo_S
pcr lake boot stream allo D -4.67309050722269 -0.236615606368108 -0.0341776657609678 0.617153354518291 allo_D
pcr lake cl marine allo D -3.56219086366217 -0.0862913226021628 0.0839663867444594 -1.67406708826882 allo_D
pcr lake cl white allo D -1.12938706596588 -0.606736434868897 -0.00414974279976568 -3.02692512872758 allo_D
pcr lake constance lake allo S -3.50877879728125 -0.118618381028787 -0.260809960226857 -0.219025897975255 allo_S
pcr lake constance stream allo D -2.75645759948394 -0.394154050552795 -0.288895400535999 -0.514936607046446 allo_D
pcr lake cp marine allo D -1.67198494484709 -0.419798798391018 -0.049034278318607 -2.31561666965814 allo_D
pcr lake denmark marine allo D -3.51244065733301 -0.0329449342131303 0.0206242721235031 -1.1943140320745 allo_D
pcr lake geneva lake allo S -4.66068387045425 -0.220892941317549 -0.0414191458439161 0.382651533184723 allo_S
pcr lake geneva stream allo D -3.92635446239571 -0.17513804920141 -0.112374005402381 -0.0764170332699487 allo_D
pcr lake hadsten lake allo S -4.14597180344392 -0.16367732747015 -0.178101390230773 0.590416753667756 allo_S
pcr lake hald lake allo S -4.52060532303764 -0.0888217697265874 -0.140977015365314 0.686705678700606 allo_S
pcr lake japan japansea allo D -3.34154803026181 -1.0936063913112 -0.275975857819071 0.473111613562395 allo_D
pcr lake japan marine allo D -2.40603909357793 -0.623457993806553 -0.0489520009499171 -0.838240640887994 allo_D
pcr lake joes lake allo S -3.02850812010822 -0.558071139962238 -0.0433984294832339 -0.78554230544531 allo_S
pcr lake joes stream allo D -4.92797268668023 -0.10302821965161 -0.0606488922827967 0.594546787489374 allo_D
pcr lake litcampbell marine allo D -1.43665556840568 0.0372555795133009 -0.886613136459183 -2.39894135272699 allo_D
pcr lake ln marine allo D -1.40578329935325 -0.614235630632252 -0.0910102930108556 -2.36168215587541 allo_D
pcr lake mariager marine allo D -4.27190625636084 -0.0391465693823548 -0.104696795850786 0.431378663696681 allo_D
pcr lake mh marine allo D 4.01946043725411 -2.1117968695188 0.361863093862495 -12.3657093421718 allo_D
pcr lake mh white allo D 424.644523656186 -116.871655701148 38.024649059191 -1071.64419203908 allo_D
pcr lake misty lake allo S -3.97202472008414 -0.58845369352363 0.0123316094003764 0.148440623633655 allo_S
pcr lake misty stream allo D -4.45614298197644 -0.319390634111255 -0.0455472278554142 0.464003404249691 allo_D
pcr lake mud lake allo S -3.7976860762422 -0.0922284397069887 -0.173546598351398 0.299885496667803 allo_S
pcr lake pl lake allo S -4.63234950175257 -0.237738322923569 -0.0890013530465848 0.312025014692432 allo_S
pcr lake rab marine allo D -3.89592557041955 0.0390556405762824 -0.0133785032317095 -1.03144678343644 allo_D
pcr lake rb stream allo D -3.67386914838476 -0.581232887893782 -0.0739188148383676 -0.0601269941695566 allo_D
pcr lake res marine allo D -4.03795826947265 -0.00273198439622277 -0.205389496384987 0.117710033932227 allo_D
pcr lake roberts lake allo S -4.4732086572241 -0.152367307299893 -0.0176950039596025 0.317742297073581 allo_S
pcr lake roberts stream allo D -4.82882489064775 -0.125911305691998 -0.0249710735366332 0.430866237125566 allo_D
pcr lake sj marine allo D -3.30339942137265 -0.666827655922447 -0.198531144476225 0.196306837528587 allo_D
pcr lake sk marine allo D -4.00723770136897 -0.0461246233293687 0.0258864527254732 -1.06952538840448 allo_D
pcr lake sr marine allo D -3.42862424547469 -0.0781189636047294 -0.0454732550821428 -1.22931699940583 allo_D
pcr lake sr white allo D -0.321739766691338 -0.662489482187179 -0.0242368825452803 -3.76707211959019 allo_D
pcr lake stl lake allo S -4.50529144644026 -0.245978682211874 -0.0560330723819728 0.453908547032973 allo_S
pcr lake wc stream allo D -4.4759883731981 -0.552776272380121 -0.107301794124568 0.820533101439297 allo_D
pl lake al marine allo D -3.45002463026059 -0.22031829924787 0.000432931222360376 0.296379957007034 allo_D
pl lake bea lake allo S -3.82708651553838 -0.229808697913418 -0.0971949778974047 0.271182167726435 allo_S
pl lake boot lake allo S -4.63165183440273 -0.321407833827234 0.00696831674042406 0.766865261708162 allo_S
pl lake boot stream allo D -4.3390173418587 -0.0671601898587925 -0.201989861075381 0.65861964942179 allo_D
pl lake cl marine allo D -3.42299496397786 -0.0693266684605016 0.0640764698568449 -0.267454018904752 allo_D
pl lake cl white allo D -3.14860813637995 -0.230465543530558 -0.000600311708272103 0.0174158506184044 allo_D
pl lake constance lake allo S -2.65886319620335 -0.482753179628435 -0.0275627394950569 -0.863689494846654 allo_S
