pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cl marine mh marine allo S -5.49831181940358 0.00517270187340893 -0.606427893202754 0.0403868268751303 allo_S ns ns para para_S
cl marine mh white allo D -7.17221761052652 0.019511774149307 0.835319680764999 -0.0101930489531038 allo_D ns ns para para_D
cl marine sk marine allo S -7.36540602203312 0.0374413888466898 1.08572491894559 0.0814858805874353 allo_S ns ns para para_S
cl marine sr marine allo S -4.31965271996259 -0.0556764459497269 -0.736655952812543 -0.2111064438324 allo_S ns ns para para_S
cl marine sr white allo D -4.69696056516017 0.0235806424566313 -1.45111952354723 0.0283490010652318 allo_D ns ns para para_D
cl white cp marine allo D -7.19578469721938 -0.0224268245326339 0.749479219252686 0.0984343529697752 allo_D ns ns para para_D
cl white ln marine allo D -4.92904421492421 0.00389367974192632 -0.711066236760303 0.023864646125234 allo_D ns ns para para_D
cl white mh marine allo D -5.88562172488503 -0.167668850579255 0.642359635051853 -0.0490135800256936 allo_D ns ns para para_D
cl white mh white allo S -5.0169476586415 0.0297205330651606 -0.114830406428527 -0.341113270036658 allo_S ns ns para para_S
cl white sk marine allo D -7.03592984529163 0.0124463174799105 1.64751535228855 0.00301874410565323 allo_D ns ns para para_D
cl white sr marine allo D -6.61738044587909 0.0187511568713968 -0.513045598857549 0.139976081132272 allo_D ns ns para para_D
cl white sr white allo S -5.25614670100708 -0.210675013061594 -0.204906349996285 -0.0839867048681749 allo_S ns ns para para_S
constance lake al marine allo D -1.93543691156267 -0.10400452028562 -1.20114847135119 -0.256598715851494 allo_D sl ns allo allo_D
constance lake cl marine allo D -4.20999029696879 0.0507188037117295 0.66976750205345 -0.145359177431246 allo_D sl ns allo allo_D
constance lake cl white allo D -3.0558174477312 0.017200454207416 -0.641475369159562 -0.145695907685861 allo_D sl ns allo allo_D
constance lake constance stream para D -4.28398141576177 -0.21171446246196 0.24780454495164 -0.320208149020226 para_D sl sl para para_D
constance lake cp marine allo D -0.756342293233494 -0.13548786703155 -2.97794959817145 -0.0933782757434494 allo_D sl ns allo allo_D
constance lake geneva lake allo S -5.82458745527011 0.0325694888328255 1.00713661218674 -0.0214264668538004 allo_S sl sl para para_S
constance lake geneva stream allo D -5.82026395307897 0.018781249867495 1.24775135442964 -0.0937986050040233 allo_D sl sl para para_D
constance lake joes lake allo S -4.40067102722025 -0.0442767711398973 -0.235418850588344 -0.0750501908535839 allo_S sl bc allo allo_S
constance lake joes stream allo D -6.04743277853973 -0.023020382856325 1.0638776590539 -0.0737667764115245 allo_D sl bc allo allo_D
constance lake ln marine allo D -1.8914132343456 -0.641230439683053 -1.10013114784563 -0.145971357915693 allo_D sl ns allo allo_D
constance lake mh marine allo D -2.14117594550957 0.0140907072967195 -0.904669629750933 -0.435017268092938 allo_D sl ns allo allo_D
constance lake mh white allo D -1.6900322156306 -2.10674772986326 -1.89945044580139 -0.0435821291815434 allo_D sl ns allo allo_D
constance lake misty lake allo S -3.40064373932013 -0.114164178330334 -0.6040183476139 -0.120153500615348 allo_S sl bc allo allo_S
constance lake misty stream allo D -3.57902648522358 -0.0951798855845033 -0.738976254027462 -0.0855328049012837 allo_D sl bc allo allo_D
constance lake roberts lake allo S -3.44093392964124 -0.148492774007729 -0.597086561673638 -0.0302864569607126 allo_S sl bc allo allo_S
constance lake roberts stream allo D -3.41887450825859 -0.105730940995503 -1.30864147373167 0.0699779590591378 allo_D sl bc allo allo_D
constance lake sk marine allo D -3.91678418028585 -0.0185543648312654 0.276947870330527 -0.213064098792634 allo_D sl ns allo allo_D
constance lake sr marine allo D -1.58744304405314 -0.107441289769722 -1.40919702592687 -0.263271020564737 allo_D sl ns allo allo_D
constance lake sr white allo D -4.39660754882724 -0.0114679409977913 1.27693450801521 -0.319227360719936 allo_D sl ns allo allo_D
constance stream al marine allo D -0.946555842207649 -0.11872671776394 -2.41588216999186 -0.195094654051799 allo_D sl ns allo allo_D
constance stream cl marine allo D -4.41622282515085 0.0558776374588474 0.796139196271689 -0.139309353169319 allo_D sl ns allo allo_D
constance stream cl white allo D -3.18516423921535 0.0210918984271494 -0.563894770122289 -0.143054552406348 allo_D sl ns allo allo_D
constance stream cp marine allo D -0.215340778029938 -0.140381511033713 -3.69398664830431 -0.0684234256150797 allo_D sl ns allo allo_D
constance stream geneva lake allo D -5.03235617918124 0.0365776429714568 0.0169370163233915 -0.10595927085883 allo_D sl sl para para_D
constance stream geneva stream allo S -4.21483836916236 0.0351151015161672 -0.205271141005334 -0.184367271542551 allo_S sl sl para para_S
constance stream joes lake allo D -4.47507395893516 -0.0960119672860438 -0.075557930831849 -0.097810450042534 allo_D sl bc allo allo_D
constance stream joes stream allo S -5.48855764693786 -0.0615570175891638 0.645996176985248 -0.107899848892051 allo_S sl bc allo allo_S
constance stream ln marine allo D -2.05861108114191 -0.636668642575968 -0.96143834372474 -0.145365434806449 allo_D sl ns allo allo_D
constance stream mh marine allo D -0.719904391005055 -0.015443780823684 -2.71962835554373 -0.265282949455706 allo_D sl ns allo allo_D
constance stream mh white allo D -1.95384252242316 -2.2290434517495 -1.62510514106031 -0.0239434278415527 allo_D sl ns allo allo_D
constance stream misty lake allo D -3.69047290015933 -0.250135507134075 -0.0893295610125134 -0.133007087735472 allo_D sl bc allo allo_D
