"lg" "pos1" "pos2" "gene.density"
7 15225000 15299999 0.865653333333333
7 15300000 15374999 0.678866666666667
7 15375000 15449999 0.207893333333333
7 15450000 15524999 0.42688
7 15525000 15599999 0.421946666666667
7 15600000 15674999 0.66948
7 15750000 15824999 0.391986666666667
7 15825000 15899999 0.493493333333333
7 16050000 16124999 0.386853333333333
7 16125000 16199999 0.799546666666667
7 16200000 16274999 0.205293333333333
7 16275000 16349999 0.37604
7 16350000 16424999 0.32676
7 16425000 16499999 0.77708
7 16650000 16724999 0.0480266666666667
7 16800000 16874999 0.449093333333333
7 16875000 16949999 0.44472
7 16950000 17024999 0.374106666666667
7 17025000 17099999 0.711533333333333
7 17100000 17174999 0.536773333333333
7 17175000 17249999 0.462826666666667
7 17250000 17324999 0.746186666666667
7 17325000 17399999 0.625173333333333
7 17400000 17474999 0.397986666666667
7 17475000 17549999 0.633706666666667
7 17550000 17624999 0.896986666666667
7 17625000 17699999 0.50328
7 17700000 17774999 0.63208
7 17775000 17849999 0.65752
7 17850000 17924999 0.576626666666667
7 17925000 17999999 0.617253333333333
7 1.8e+07 18074999 0.618
7 18075000 18149999 0.384373333333333
7 18150000 18224999 0.63248
7 18225000 18299999 0.2268
7 18300000 18374999 0.28168
7 18375000 18449999 0.549533333333333
7 18450000 18524999 0.244026666666667
7 18525000 18599999 0.641533333333333
7 18600000 18674999 0.615866666666667
7 18675000 18749999 0.71424
7 18750000 18824999 0.414973333333333
7 18900000 18974999 0.13848
7 18975000 19049999 0.811813333333333
7 19050000 19124999 0.54164
7 19125000 19199999 0.67952
7 19200000 19274999 0.321773333333333
7 19275000 19349999 0.295573333333333
7 19350000 19424999 0.578133333333333
7 19425000 19499999 0.434733333333333
7 19500000 19574999 0.0125333333333333
7 19575000 19649999 0.4902
7 19650000 19724999 0.1568
7 19725000 19799999 0.183733333333333
7 19800000 19874999 0.379373333333333
7 19875000 19949999 0.555226666666667
7 19950000 20024999 0.67928
7 20025000 20099999 0.7756
7 20100000 20174999 0.711946666666667
7 20175000 20249999 0.610866666666667
7 20250000 20324999 0.33424
7 20325000 20399999 0.846986666666667
7 20400000 20474999 0.50756
7 20475000 20549999 0.55028
7 20550000 20624999 0.418786666666667
7 20625000 20699999 0.65412
7 20700000 20774999 0.738506666666667
7 20775000 20849999 0.697066666666667
7 20850000 20924999 0.43644
7 20925000 20999999 0.194746666666667
7 21225000 21299999 0.556333333333333
7 21300000 21374999 0.69836
7 21375000 21449999 0.285146666666667
7 21450000 21524999 0.715813333333333
7 21525000 21599999 0.633266666666667
7 21600000 21674999 0.579653333333333
7 21675000 21749999 0.639266666666667
7 21750000 21824999 0.921093333333333
7 21825000 21899999 0.497106666666667
7 21900000 21974999 0.69168
7 21975000 22049999 0.367106666666667
7 22050000 22124999 0.859693333333333
7 22125000 22199999 0.473613333333333
7 22200000 22274999 0.48636
7 22275000 22349999 0.460226666666667
7 22350000 22424999 0.14864
7 22425000 22499999 0.303013333333333
7 22500000 22574999 0.315733333333333
7 22575000 22649999 0.466773333333333
7 22650000 22724999 0.671333333333333
7 22725000 22799999 0.587533333333333
7 22800000 22874999 0.19224
7 22875000 22949999 0.19532
7 22950000 23024999 0.44888
7 23025000 23099999 0.3136
7 23100000 23174999 0.583933333333333
7 23175000 23249999 0.912746666666667
7 23250000 23324999 0.0906933333333333
7 23325000 23399999 0.643533333333333
7 23400000 23474999 0.301373333333333
7 23550000 23624999 0.281453333333333
7 23625000 23699999 0.41964
7 23700000 23774999 0.722066666666667
7 23850000 23924999 0.773466666666667
7 23925000 23999999 0.83312
7 2.4e+07 24074999 0.645253333333333
7 24075000 24149999 0.462346666666667
7 24150000 24224999 0.6164
7 24225000 24299999 0.784826666666667
7 24375000 24449999 0.837786666666667
7 24825000 24899999 0.153426666666667
7 24900000 24974999 0.36304
7 24975000 25049999 0.809586666666667
7 25050000 25124999 0.262066666666667
7 25125000 25199999 0.644093333333333
7 25200000 25274999 0.39532
7 25275000 25349999 0.110866666666667
7 25350000 25424999 0.312746666666667
7 25425000 25499999 0.66608
7 25500000 25574999 0.610333333333333
7 25575000 25649999 0.327866666666667
7 25650000 25724999 0.787453333333333
7 25875000 25949999 0.140693333333333
7 25950000 26024999 0.301706666666667
7 26100000 26174999 0.390973333333333
7 26175000 26249999 0.56184
7 26250000 26324999 0.297186666666667
7 26325000 26399999 0.04668
7 26400000 26474999 0.0919066666666667
7 26475000 26549999 0.466493333333333
7 26700000 26774999 0.18848
7 26775000 26849999 0.83984
7 26850000 26924999 0.390853333333333
7 26925000 26999999 0.55248
7 2.7e+07 27074999 0.692546666666667
7 27075000 27149999 0.7934
7 27150000 27224999 0.76348
7 27225000 27299999 0.58404
7 27300000 27374999 0.450133333333333
7 27525000 27599999 0.1614
7 27600000 27674999 0.454453333333333
7 27675000 27749999 0.641986666666667
7 27750000 27824999 0.81236
7 27825000 27899999 0.644226666666667
7 27900000 27974999 0.352053333333333
8 1 74999 0.0363066666666667
8 75000 149999 0.528986666666667
8 150000 224999 0.289653333333333
8 225000 299999 0.873533333333333
8 3e+05 374999 0.0429333333333333
8 375000 449999 0.4078
8 525000 599999 0.407386666666667
8 6e+05 674999 0.00670666666666667
8 675000 749999 0.53028
8 750000 824999 0.5308
8 825000 899999 0.331226666666667
8 975000 1049999 0.388653333333333
8 1125000 1199999 0.196373333333333
8 1200000 1274999 0.517186666666667
8 1275000 1349999 0.482666666666667
8 1350000 1424999 0.295213333333333
8 1425000 1499999 0.385533333333333
8 1500000 1574999 0.26284
8 1575000 1649999 0.12044
8 1650000 1724999 0.754946666666667
8 1725000 1799999 0.719133333333333
8 1800000 1874999 0.820813333333333
8 1875000 1949999 0.58616
8 1950000 2024999 0.30064
8 2025000 2099999 0.72156
8 2100000 2174999 0.793653333333333
8 2250000 2324999 0.559186666666667
8 2325000 2399999 0.437946666666667
8 2400000 2474999 0.368213333333333
8 2475000 2549999 0.42896
8 2550000 2624999 0.0379333333333333
8 2700000 2774999 0.153853333333333
8 2850000 2924999 0.0985733333333333
8 2925000 2999999 0.11876
8 3e+06 3074999 0.00953333333333333
8 3075000 3149999 0.325186666666667
8 3150000 3224999 0.74244
8 3225000 3299999 0.60516
8 3300000 3374999 0.61788
8 3375000 3449999 0.665946666666667
8 3450000 3524999 0.372906666666667
8 3600000 3674999 0.736346666666667
8 3750000 3824999 0.2744
8 3825000 3899999 0.48932
8 3900000 3974999 0.452613333333333
8 4050000 4124999 0.42004
8 4125000 4199999 0.114466666666667
8 4275000 4349999 0.0806
8 4350000 4424999 0.243733333333333
8 4500000 4574999 0.433026666666667
8 4575000 4649999 0.0126266666666667
8 4650000 4724999 0.46388
8 4725000 4799999 0.362306666666667
8 4800000 4874999 0.282306666666667
8 4875000 4949999 0.440213333333333
8 4950000 5024999 0.674293333333333
8 5025000 5099999 0.482146666666667
8 5100000 5174999 0.30852
8 5175000 5249999 0.139253333333333
8 5400000 5474999 0.291333333333333
8 5550000 5624999 0.0454666666666667
8 5625000 5699999 0.13568
8 5775000 5849999 0.542266666666667
8 5850000 5924999 0.52504
8 5925000 5999999 0.173186666666667
8 6e+06 6074999 0.267586666666667
8 6075000 6149999 0.283026666666667
8 6150000 6224999 0.05816
8 6300000 6374999 0.698493333333333
8 6375000 6449999 0.129786666666667
8 6450000 6524999 0.866253333333333
8 6525000 6599999 0.43576
8 6600000 6674999 0.74652
8 6675000 6749999 0.42672
8 6750000 6824999 0.709693333333333
8 6825000 6899999 0.67888
8 6900000 6974999 0.522013333333333
8 6975000 7049999 0.225453333333333
8 7050000 7124999 0.83516
8 7125000 7199999 0.806333333333333
8 7200000 7274999 0.375906666666667
8 7275000 7349999 0.0425066666666667
8 7350000 7424999 0.36608
8 7425000 7499999 0.659613333333333
8 7500000 7574999 0.600426666666667
8 7575000 7649999 0.141506666666667
8 7650000 7724999 0.18628
8 7725000 7799999 0.217666666666667
8 7800000 7874999 0.462906666666667
8 7875000 7949999 0.897653333333333
8 7950000 8024999 0.596853333333333
8 8025000 8099999 0.415826666666667
8 8100000 8174999 0.392933333333333
8 8175000 8249999 0.999986666666667
8 8250000 8324999 0.999986666666667
8 8325000 8399999 0.840173333333333
8 8400000 8474999 0.626693333333333
8 8475000 8549999 0.73128
8 8550000 8624999 0.568173333333333
8 8625000 8699999 0.608146666666667
8 8700000 8774999 0.621746666666667
8 8775000 8849999 0.640413333333333
8 8850000 8924999 0.60208
8 8925000 8999999 0.493466666666667
8 9e+06 9074999 0.573986666666667
8 9075000 9149999 0.108626666666667
8 9150000 9224999 0.999986666666667
8 9225000 9299999 0.425173333333333
8 9300000 9374999 0.442
8 9375000 9449999 0.159693333333333
8 9450000 9524999 0.47292
8 9525000 9599999 0.578906666666667
8 9600000 9674999 0.603453333333333
8 9675000 9749999 0.489333333333333
8 9750000 9824999 0.463786666666667
8 9825000 9899999 0.64784
8 10125000 10199999 0.419066666666667
8 10275000 10349999 0.682666666666667
8 10350000 10424999 0.772653333333333
8 10425000 10499999 0.113306666666667
8 10500000 10574999 0.742133333333333
8 10650000 10724999 0.267453333333333
8 10725000 10799999 0.18752
8 10800000 10874999 0.22788
8 10950000 11024999 0.00389333333333333
8 11250000 11324999 0.35204
8 11325000 11399999 0.708533333333333
8 11400000 11474999 0.795893333333333
8 11475000 11549999 0.223466666666667
8 11550000 11624999 0.1058
8 11625000 11699999 0.65844
8 11700000 11774999 0.293026666666667
8 11775000 11849999 0.39876
8 11850000 11924999 0.0996133333333333
8 1.2e+07 12074999 0.28792
8 12150000 12224999 0.60696
8 12375000 12449999 0.792306666666667
8 12450000 12524999 0.769586666666667
8 12525000 12599999 0.715186666666667
8 12600000 12674999 0.8024
8 12675000 12749999 0.358413333333333
8 12750000 12824999 0.77864
8 12825000 12899999 0.522213333333333
8 12900000 12974999 0.703213333333333
8 12975000 13049999 0.626746666666667
8 13050000 13124999 0.36948
8 13125000 13199999 0.983426666666667
8 13200000 13274999 0.96036
8 13275000 13349999 0.273106666666667
8 13350000 13424999 0.62396
8 13425000 13499999 0.466426666666667
8 13500000 13574999 0.443146666666667
8 13575000 13649999 0.745773333333333
8 13650000 13724999 0.570013333333333
8 13725000 13799999 0.79612
8 13800000 13874999 0.71532
8 13875000 13949999 0.705453333333333
8 13950000 14024999 0.36972
8 14175000 14249999 0.16492
8 14250000 14324999 0.474453333333333
8 14325000 14399999 0.5966
8 14400000 14474999 0.575466666666667
8 14475000 14549999 0.29328
8 14550000 14624999 0.177786666666667
8 14625000 14699999 0.700133333333333
8 14700000 14774999 0.319426666666667
8 14775000 14849999 0.73556
8 14850000 14924999 0.0297733333333333
8 14925000 14999999 0.697253333333333
8 1.5e+07 15074999 0.698906666666667
8 15075000 15149999 0.628813333333333
8 15150000 15224999 0.35604
8 15225000 15299999 0.52856
8 15300000 15374999 0.683093333333333
8 15375000 15449999 0.555853333333333
8 15450000 15524999 0.566213333333333
8 15600000 15674999 0.512933333333333
8 15675000 15749999 0.355746666666667
8 15750000 15824999 0.406493333333333
8 15825000 15899999 0.56572
8 15900000 15974999 0.806293333333333
8 15975000 16049999 0.208093333333333
8 16050000 16124999 0.440346666666667
8 16125000 16199999 0.425746666666667
8 16200000 16274999 0.361
8 16275000 16349999 0.0840133333333333
8 16425000 16499999 0.43384
8 16500000 16574999 0.373133333333333
8 16575000 16649999 0.784533333333333
8 16650000 16724999 0.356733333333333
8 16725000 16799999 0.0371066666666667
8 16800000 16874999 0.373146666666667
8 16875000 16949999 0.32556
8 16950000 17024999 0.272946666666667
8 17025000 17099999 0.784946666666667
8 17100000 17174999 0.481746666666667
8 17175000 17249999 0.506146666666667
8 17250000 17324999 0.509973333333333
8 17325000 17399999 0.662306666666667
8 17400000 17474999 0.638333333333333
8 17475000 17549999 0.212533333333333
8 17550000 17624999 0.22896
8 17625000 17699999 0.295026666666667
8 17700000 17774999 0.715893333333333
8 17775000 17849999 0.689826666666667
8 17850000 17924999 0.214453333333333
8 17925000 17999999 0.713866666666667
8 1.8e+07 18074999 0.583733333333333
8 18075000 18149999 0.235533333333333
8 18150000 18224999 0.51916
8 18225000 18299999 0.682666666666667
8 18300000 18374999 0.835226666666667
8 18375000 18449999 0.529746666666667
8 18450000 18524999 0.394106666666667
8 18525000 18599999 0.767413333333333
8 18600000 18674999 0.31168
8 18675000 18749999 0.325853333333333
8 18750000 18824999 0.436853333333333
8 18825000 18899999 0.15332
8 18900000 18974999 0.34768
8 18975000 19049999 0.646266666666667
8 19050000 19124999 0.6134
8 19125000 19199999 0.349386666666667
8 19200000 19274999 0.67048
8 19275000 19349999 0.434253333333333
8 19350000 19424999 0.0808133333333333
9 1 74999 0.25092
9 75000 149999 0.217373333333333
9 150000 224999 0.5312
9 225000 299999 0.358253333333333
9 375000 449999 0.70468
9 450000 524999 0.62176
9 525000 599999 0.39152
9 6e+05 674999 0.637986666666667
9 675000 749999 0.67552
9 750000 824999 0.345786666666667
9 825000 899999 0.394226666666667
9 9e+05 974999 0.306986666666667
9 1050000 1124999 0.537386666666667
9 1200000 1274999 0.636453333333333
9 1275000 1349999 0.805213333333333
9 1350000 1424999 0.466853333333333
9 1425000 1499999 0.66852
9 1500000 1574999 0.767986666666667
9 1575000 1649999 0.573133333333333
9 1650000 1724999 0.679413333333333
9 1725000 1799999 0.460226666666667
9 1800000 1874999 0.31072
9 1875000 1949999 0.200986666666667
9 1950000 2024999 0.291453333333333
9 2025000 2099999 0.305946666666667
9 2100000 2174999 0.40244
9 2175000 2249999 0.411226666666667
9 2250000 2324999 0.438626666666667
9 2325000 2399999 0.920493333333333
9 2400000 2474999 0.460986666666667
9 2700000 2774999 0.214213333333333
9 2775000 2849999 0.142026666666667
9 3e+06 3074999 0.260693333333333
9 3075000 3149999 0.578093333333333
9 3150000 3224999 0.663533333333333
9 3225000 3299999 0.24284
9 3750000 3824999 0.688266666666667
9 3900000 3974999 0.609
9 3975000 4049999 0.10708
9 4050000 4124999 0.726546666666667
9 4125000 4199999 0.559186666666667
9 4200000 4274999 0.718466666666667
9 4275000 4349999 0.462813333333333
9 4350000 4424999 0.347533333333333
9 4425000 4499999 0.65492
9 4500000 4574999 0.730066666666667
9 4575000 4649999 0.70416
9 4650000 4724999 0.421906666666667
9 4725000 4799999 0.637386666666667
9 4800000 4874999 0.789653333333333
9 4875000 4949999 0.898706666666667
9 5025000 5099999 0.0172666666666667
9 5100000 5174999 0.709226666666667
9 5175000 5249999 0.721413333333333
9 5250000 5324999 0.57544
9 5325000 5399999 0.655306666666667
9 5400000 5474999 0.59372
9 5475000 5549999 0.47304
9 5550000 5624999 0.14672
9 5625000 5699999 0.678586666666667
9 5850000 5924999 0.538706666666667
9 5925000 5999999 0.739213333333333
9 6e+06 6074999 0.591586666666667
9 6075000 6149999 0.449293333333333
9 6225000 6299999 0.138173333333333
9 6300000 6374999 0.65932
9 6375000 6449999 0.999986666666667
9 6450000 6524999 0.830826666666667
9 6525000 6599999 0.60536
9 6600000 6674999 0.783146666666667
9 6675000 6749999 0.101266666666667
9 6825000 6899999 0.3284
9 6900000 6974999 0.337453333333333
9 6975000 7049999 0.352786666666667
9 7050000 7124999 0.507733333333333
9 7125000 7199999 0.185466666666667
9 7200000 7274999 0.938666666666667
9 7275000 7349999 0.746226666666667
9 7350000 7424999 0.766626666666667
9 7425000 7499999 0.637506666666667
9 7500000 7574999 0.548973333333333
9 7575000 7649999 0.626666666666667
9 7725000 7799999 0.481973333333333
9 7875000 7949999 0.490053333333333
9 7950000 8024999 0.499253333333333
9 8025000 8099999 0.429893333333333
9 8100000 8174999 0.924333333333333
9 8175000 8249999 0.77672
9 8250000 8324999 0.0219333333333333
9 8325000 8399999 0.515666666666667
9 8400000 8474999 0.24284
9 8475000 8549999 0.50472
9 8550000 8624999 0.4954
9 8625000 8699999 0.465533333333333
9 8700000 8774999 0.55752
9 8775000 8849999 0.43548
9 8850000 8924999 0.396173333333333
9 8925000 8999999 0.345093333333333
9 9075000 9149999 0.0507333333333333
9 9225000 9299999 0.999986666666667
9 9375000 9449999 0.483706666666667
9 9450000 9524999 0.882066666666667
9 9525000 9599999 0.39164
9 9600000 9674999 0.2588
9 9675000 9749999 0.308573333333333
9 9750000 9824999 0.52496
9 9825000 9899999 0.532613333333333
9 9900000 9974999 0.26196
9 9975000 10049999 0.913906666666667
9 10050000 10124999 0.61036
9 10125000 10199999 0.527986666666667
9 10200000 10274999 0.67484
9 10350000 10424999 0.486253333333333
9 10425000 10499999 0.681026666666667
9 10500000 10574999 0.259013333333333
9 10575000 10649999 0.211346666666667
9 10650000 10724999 0.579573333333333
9 10725000 10799999 0.66668
9 10800000 10874999 0.573546666666667
9 10875000 10949999 0.359666666666667
9 10950000 11024999 0.528613333333333
9 11025000 11099999 0.48304
9 11100000 11174999 0.87508
9 11175000 11249999 0.274266666666667
9 11250000 11324999 0.07444
9 11325000 11399999 0.30148
9 11400000 11474999 0.424173333333333
9 11475000 11549999 0.199906666666667
9 11625000 11699999 0.20456
9 11850000 11924999 0.0914133333333333
9 11925000 11999999 0.00726666666666667
9 12075000 12149999 0.10588
9 12150000 12224999 0.417386666666667
9 12225000 12299999 0.420546666666667
9 12300000 12374999 0.7286
9 12375000 12449999 0.322226666666667
9 12450000 12524999 0.573293333333333
9 12600000 12674999 0.178493333333333
9 12675000 12749999 0.31856
9 12750000 12824999 0.906813333333333
9 12900000 12974999 0.6578
9 12975000 13049999 0.244213333333333
9 13050000 13124999 0.0604266666666667
9 13125000 13199999 0.613946666666667
9 13275000 13349999 0.454826666666667
9 13500000 13574999 0.575373333333333
9 13575000 13649999 0.550533333333333
9 13650000 13724999 0.33616
9 13725000 13799999 0.468093333333333
9 13800000 13874999 0.440293333333333
9 13875000 13949999 0.232613333333333
9 13950000 14024999 0.29452
9 14025000 14099999 0.534186666666667
9 14100000 14174999 0.301666666666667
9 14175000 14249999 0.36408
9 14250000 14324999 0.40696
9 14325000 14399999 0.624746666666667
9 14400000 14474999 0.573706666666667
9 14475000 14549999 0.539733333333333
9 14550000 14624999 0.482266666666667
9 14625000 14699999 0.695706666666667
9 14700000 14774999 0.250266666666667
9 14775000 14849999 0.482413333333333
9 14850000 14924999 0.43876
9 14925000 14999999 0.53196
9 1.5e+07 15074999 0.75756
9 15075000 15149999 0.667506666666667
9 15150000 15224999 0.732266666666667
9 15225000 15299999 0.514746666666667
9 15300000 15374999 0.496946666666667
9 15375000 15449999 0.35608
9 15450000 15524999 0.557426666666667
9 15525000 15599999 0.72476
9 15600000 15674999 0.677133333333333
9 15675000 15749999 0.391066666666667
9 15750000 15824999 0.02632
9 15825000 15899999 0.638453333333333
9 15900000 15974999 0.133
9 15975000 16049999 0.42828
9 16050000 16124999 0.604853333333333
9 16125000 16199999 0.556186666666667
9 16200000 16274999 0.63052
9 16275000 16349999 0.643346666666667
9 16350000 16424999 0.6468
9 16425000 16499999 0.159186666666667
9 16500000 16574999 0.34012
9 16575000 16649999 0.41552
9 16725000 16799999 0.174346666666667
9 16800000 16874999 0.58132
9 16875000 16949999 0.871093333333333
9 16950000 17024999 0.9472
9 17025000 17099999 0.395853333333333
9 17100000 17174999 0.535213333333333
9 17250000 17324999 0.51508
9 17325000 17399999 0.395053333333333
9 17400000 17474999 0.23908
9 17475000 17549999 0.25924
9 17550000 17624999 0.395973333333333
9 17625000 17699999 0.192213333333333
9 17700000 17774999 0.802426666666667
9 17775000 17849999 0.11308
9 17850000 17924999 0.3172
9 17925000 17999999 0.503586666666667
9 1.8e+07 18074999 0.56436
9 18075000 18149999 0.539226666666667
9 18150000 18224999 0.114333333333333
9 18225000 18299999 0.341826666666667
9 18300000 18374999 0.514426666666667
9 18375000 18449999 0.287
9 18450000 18524999 0.512933333333333
9 18525000 18599999 0.137746666666667
9 18600000 18674999 0.17324
9 18675000 18749999 0.202853333333333
9 18750000 18824999 0.768866666666667
9 18825000 18899999 0.32712
9 18900000 18974999 0.313693333333333
9 18975000 19049999 0.422866666666667
9 19200000 19274999 0.541706666666667
9 19275000 19349999 0.595826666666667
9 19350000 19424999 0.04552
9 19425000 19499999 0.536226666666667
9 19500000 19574999 0.680253333333333
9 19575000 19649999 0.37088
9 19650000 19724999 0.266786666666667
9 19725000 19799999 0.472746666666667
9 19800000 19874999 0.32348
9 19875000 19949999 0.599173333333333
9 19950000 20024999 0.5424
9 20025000 20099999 0.89228
9 20100000 20174999 0.631546666666667
9 20175000 20249999 0.59108
10 1 74999 0.515053333333333
10 75000 149999 0.08168
10 225000 299999 0.320346666666667
10 375000 449999 0.083
10 450000 524999 0.201453333333333
10 525000 599999 0.116093333333333
10 6e+05 674999 0.0274
10 750000 824999 0.22652
10 825000 899999 0.0301466666666667
10 9e+05 974999 0.402546666666667
10 975000 1049999 0.11064
10 1050000 1124999 0.68028
10 1125000 1199999 0.127493333333333
10 1200000 1274999 0.36364
10 1350000 1424999 0.232773333333333
10 1425000 1499999 0.59832
10 1500000 1574999 0.718893333333333
10 1575000 1649999 0.739906666666667
10 1650000 1724999 0.405173333333333
10 1725000 1799999 0.212813333333333
10 1800000 1874999 0.262666666666667
10 1875000 1949999 0.206053333333333
10 1950000 2024999 0.354026666666667
10 2025000 2099999 0.69276
10 2100000 2174999 0.60532
10 2175000 2249999 0.469666666666667
10 2250000 2324999 0.5272
10 2325000 2399999 0.516213333333333
10 2475000 2549999 0.780186666666667
10 2550000 2624999 0.627026666666667
10 2625000 2699999 0.432826666666667
10 2700000 2774999 0.233866666666667
10 2850000 2924999 0.0225466666666667
10 3e+06 3074999 0.344533333333333
10 3075000 3149999 0.681773333333333
10 3150000 3224999 0.618213333333333
10 3225000 3299999 0.3992
10 3300000 3374999 0.783653333333333
10 3375000 3449999 0.517333333333333
10 3450000 3524999 0.00141333333333333
10 3600000 3674999 0.564253333333333
10 3675000 3749999 0.190066666666667
10 3750000 3824999 0.61748
10 3825000 3899999 0.927386666666667
10 3900000 3974999 0.612933333333333
10 3975000 4049999 0.943973333333333
10 4200000 4274999 0.139026666666667
10 4275000 4349999 0.24212
10 4350000 4424999 0.414093333333333
10 4425000 4499999 0.589226666666667
10 4500000 4574999 0.46004
10 4575000 4649999 0.386546666666667
10 4650000 4724999 0.24696
10 4725000 4799999 0.250173333333333
10 4800000 4874999 0.11348
10 4875000 4949999 0.330453333333333
10 5025000 5099999 0.0824
10 5100000 5174999 0.670466666666667
10 5175000 5249999 0.59252
10 5250000 5324999 0.515533333333333
10 5325000 5399999 0.271653333333333
10 5400000 5474999 0.0445466666666667
10 5475000 5549999 0.0113333333333333
10 5700000 5774999 0.594653333333333
10 5850000 5924999 0.21136
10 6075000 6149999 0.440693333333333
10 6150000 6224999 0.4364
10 6225000 6299999 0.298333333333333
10 6300000 6374999 0.310133333333333
10 6375000 6449999 0.873533333333333
10 6450000 6524999 0.519053333333333
10 6525000 6599999 0.327613333333333
10 6600000 6674999 0.432706666666667
10 6675000 6749999 0.669426666666667
10 6750000 6824999 0.5282
10 6825000 6899999 0.02252
10 6900000 6974999 0.262373333333333
10 6975000 7049999 0.350893333333333
10 7050000 7124999 0.651893333333333
10 7125000 7199999 0.468453333333333
10 7200000 7274999 0.253066666666667
10 7275000 7349999 0.316493333333333
10 7350000 7424999 0.77992
10 7425000 7499999 0.580346666666667
10 7500000 7574999 0.417453333333333
10 7650000 7724999 0.069
10 7725000 7799999 0.413546666666667
10 7800000 7874999 0.600426666666667
10 7875000 7949999 0.57284
10 7950000 8024999 0.588173333333333
10 8025000 8099999 0.58232
10 8100000 8174999 0.661813333333333
10 8175000 8249999 0.549773333333333
10 8250000 8324999 0.689226666666667
10 8325000 8399999 0.497506666666667
10 8400000 8474999 0.222066666666667
10 8475000 8549999 0.862306666666667
10 8550000 8624999 0.599506666666667
10 8625000 8699999 0.490666666666667
10 8700000 8774999 0.73328
10 8775000 8849999 0.59892
10 8850000 8924999 0.563293333333333
10 8925000 8999999 0.840906666666667
10 9e+06 9074999 0.708466666666667
10 9075000 9149999 0.406493333333333
10 9150000 9224999 0.317586666666667
10 9225000 9299999 0.518213333333333
10 9300000 9374999 0.867
10 9375000 9449999 0.795706666666667
10 9450000 9524999 0.240813333333333
10 9525000 9599999 0.410133333333333
10 9600000 9674999 0.5322
10 9675000 9749999 0.527826666666667
10 9750000 9824999 0.0951066666666667
10 9825000 9899999 0.155146666666667
10 9900000 9974999 0.390866666666667
10 9975000 10049999 0.5528
10 10050000 10124999 0.390333333333333
10 10125000 10199999 0.267346666666667
10 10425000 10499999 0.304026666666667
10 10575000 10649999 0.264133333333333
10 10650000 10724999 0.603866666666667
10 10800000 10874999 0.894306666666667
10 11100000 11174999 0.0717733333333333
10 11175000 11249999 0.196453333333333
10 11250000 11324999 0.556866666666667
10 11325000 11399999 0.849173333333333
10 11400000 11474999 0.34496
10 11475000 11549999 0.204426666666667
10 11550000 11624999 0.318173333333333
10 11625000 11699999 0.14092
10 11775000 11849999 0.710133333333333
10 11925000 11999999 0.147453333333333
10 1.2e+07 12074999 0.0792266666666667
10 12075000 12149999 0.6008
10 12150000 12224999 0.819333333333333
10 12300000 12374999 0.4928
10 12375000 12449999 0.444346666666667
10 12450000 12524999 0.455173333333333
10 12525000 12599999 0.4956
10 12600000 12674999 0.527133333333333
10 12675000 12749999 0.655253333333333
10 12750000 12824999 0.44048
10 12825000 12899999 0.50832
10 12900000 12974999 0.601906666666667
10 12975000 13049999 0.35828
10 13050000 13124999 0.48004
10 13125000 13199999 0.579693333333333
10 13200000 13274999 0.14832
10 13275000 13349999 0.45948
10 13350000 13424999 0.20296
10 13425000 13499999 0.691933333333333
10 13500000 13574999 0.88712
10 13575000 13649999 0.773453333333333
10 13650000 13724999 0.158373333333333
10 13725000 13799999 0.28756
10 13800000 13874999 0.0147466666666667
10 13950000 14024999 0.26608
10 14025000 14099999 0.22324
10 14100000 14174999 0.00121333333333333
10 14175000 14249999 0.28204
10 14250000 14324999 0.326733333333333
10 14325000 14399999 0.180653333333333
10 14400000 14474999 0.15256
10 14475000 14549999 0.390293333333333
10 14550000 14624999 0.257426666666667
10 14625000 14699999 0.518906666666667
10 14700000 14774999 0.746773333333333
10 14775000 14849999 0.513893333333333
10 14850000 14924999 0.608053333333333
10 14925000 14999999 0.142413333333333
10 1.5e+07 15074999 0.64696
10 15150000 15224999 0.3012
10 15225000 15299999 0.52368
10 15300000 15374999 0.466973333333333
10 15375000 15449999 0.75028
10 15450000 15524999 0.566346666666667
10 15525000 15599999 0.551306666666667
10 15600000 15674999 0.219946666666667
11 1 74999 0.680746666666667
11 75000 149999 0.444346666666667
11 150000 224999 0.55972
11 225000 299999 0.818853333333333
11 3e+05 374999 0.3886
11 375000 449999 0.548186666666667
11 450000 524999 0.715573333333333
11 525000 599999 0.462173333333333
11 6e+05 674999 0.190213333333333
11 675000 749999 0.420173333333333
11 750000 824999 0.183746666666667
11 825000 899999 0.41012
11 9e+05 974999 0.457186666666667
11 975000 1049999 0.423066666666667
11 1050000 1124999 0.18672
11 1200000 1274999 0.5132
11 1275000 1349999 0.70544
11 1350000 1424999 0.52156
11 1425000 1499999 0.256906666666667
11 1500000 1574999 0.0248266666666667
11 1575000 1649999 0.0130133333333333
11 1650000 1724999 0.149346666666667
11 1725000 1799999 0.03424
11 1875000 1949999 0.269813333333333
11 1950000 2024999 0.24928
11 2025000 2099999 0.389
11 2100000 2174999 0.65384
11 2175000 2249999 0.24844
11 2250000 2324999 0.519106666666667
11 2325000 2399999 0.303346666666667
11 2400000 2474999 0.23764
11 2475000 2549999 0.511146666666667
11 2550000 2624999 0.52224
11 2625000 2699999 0.46268
11 2700000 2774999 0.32224
11 2775000 2849999 0.271533333333333
11 2850000 2924999 0.30224
11 2925000 2999999 0.20364
11 3e+06 3074999 0.498693333333333
11 3075000 3149999 0.46908
