lg_bp_group,benlim_lq,benlim_paxton,benlim_priest,catchen_group1,catchen_group2,catchen_group3,fer_group1,hohenlohe_group1,hohenlohe_group2,japan_group1,roesti_boot,roesti_constance,roesti_geneva,roesti_joes,roesti_misty,roesti_roberts,russian_Ershov,russian_NilMash,whtcmn_CL,whtcmn_MH,whtcmn_SR,overalltrue.x,overallfalse.x,overalltotal,overallprop,bltrue.x,blfalse.x,bltotal,blprop,mltrue.x,mlfalse.x,mltrue2.x,mlfalse2.x,mltotal,mlprop,sltrue.x,slfalse.x,sltotal,slprop,wctrue.x,wcfalse.x,wctotal,wcprop,parallel_allpops_sig,parallel_benlim_sig,parallel_streamlake_sig,parallel_marinefresh_sig,parallel_whitecomm_sig
18_20,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,11,11,0,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16,16,0,0,3,3,0,0,4,0,2,6,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,5,0,2,7,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_25,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,1,6,7,0.142857143,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,3,12,15,0.2,0,3,3,0,0,4,1,1,6,0.166666667,1,1,2,0.5,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,2,14,16,0.125,0,3,3,0,1,3,0,2,6,0.166666667,0,4,4,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,1,14,15,0.066666667,0,3,3,0,0,6,0,2,8,0,0,1,1,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_33,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,3,7,10,0.3,0,3,3,0,0,1,0,2,3,0,0,0,0,NA,2,1,3,0.666666667,FALSE,FALSE,FALSE,FALSE,FALSE
18_34,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2,5,7,0.285714286,1,2,3,0.333333333,0,0,0,2,2,0,0,1,1,0,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
18_35,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,2,2,0,0,5,0,2,7,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_39,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,12,0.25,2,1,3,0.666666667,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
18_41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,0,2,8,0,1,4,5,0.2,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,11,13,0.153846154,0,3,3,0,0,4,1,1,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,15,18,0.166666667,0,3,3,0,0,5,1,1,7,0.142857143,0,4,4,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,15,19,0.210526316,0,3,3,0,0,6,2,0,8,0.25,0,4,4,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_45,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,3,6,9,0.333333333,0,3,3,0,0,0,2,0,2,1,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
18_46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,5,1,1,7,0.142857143,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_49,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2,10,12,0.166666667,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,1,2,3,0.333333333,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_52,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,8,10,0.2,0,3,3,0,0,1,1,1,3,0.333333333,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,16,18,0.111111111,0,3,3,0,0,5,1,1,7,0.142857143,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_55,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,2,0,2,4,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,4,0,2,6,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_57,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,12,14,0.142857143,0,3,3,0,0,3,1,1,5,0.2,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_58,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,2,10,12,0.166666667,1,2,3,0.333333333,0,3,0,2,5,0,0,1,1,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,5,0,2,7,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,6,1,1,8,0.125,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,2,13,15,0.133333333,0,3,3,0,0,6,1,1,8,0.125,0,2,2,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,17,19,0.105263158,0,3,3,0,0,6,1,1,8,0.125,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,19,21,0.095238095,0,3,3,0,1,5,0,2,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_70,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,11,11,0,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,1,1,8,0.125,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_73,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16,16,0,0,3,3,0,0,5,0,2,7,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,15,0,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,5,0,2,7,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_77,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,11,11,0,0,3,3,0,0,2,0,2,4,0,0,2,2,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,0,2,8,0,0,2,2,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,15,17,0.117647059,0,3,3,0,0,6,1,1,8,0.125,0,2,2,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,15,0,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,0,2,8,0,1,1,2,0.5,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,1,1,8,0.125,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,4,1,1,6,0.166666667,0,3,3,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
18_89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,19,21,0.095238095,0,3,3,0,0,6,1,1,8,0.125,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,0,2,8,0,1,4,5,0.2,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,5,1,1,7,0.142857143,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,15,0,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,18,21,0.142857143,0,3,3,0,0,6,1,1,8,0.125,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,16,18,0.111111111,0,3,3,0,0,6,1,1,8,0.125,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
18_109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,2,15,17,0.117647059,0,3,3,0,0,6,0,2,8,0,1,2,3,0.333333333,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
19_1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
