pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cr stream hadsten lake allo D -3.00690653927188 -0.331474645966566 0.0754005512879542 -0.370675848159543 allo_D or ne allo allo_D
cr stream hald lake allo D -3.26018124844093 -0.227754010173613 0.049471873160614 -0.226569870501717 allo_D or ne allo allo_D
cr stream japan japansea allo D -3.29178164661428 -0.128791309955717 -0.32015090408707 -0.283163660529164 allo_D or jp allo allo_D
cr stream japan marine allo D -2.71467757857857 -0.863564576816593 -0.610999023001591 -0.0968540205395773 allo_D or jp allo allo_D
cr stream joes lake allo D -4.96874044703886 -0.198607470357829 1.25077114944846 -0.125827301991688 allo_D or bc allo allo_D
cr stream joes stream allo S -4.34825749996057 -0.144362376194872 0.778916783297112 -0.208116943519255 allo_S or bc allo allo_S
cr stream litcampbell marine allo D -2.26014449948876 -0.286878625900847 -1.04304620446217 -0.0335043303227988 allo_D or bc allo allo_D
cr stream ln marine allo D -3.02689563866673 -0.290064286795959 0.131083591281535 -0.0320405595268577 allo_D or ns allo allo_D
cr stream mariager marine allo D -3.40649313189744 -0.294740891704748 0.169535839338661 -0.179548187832843 allo_D or ne allo allo_D
cr stream mh marine allo D -3.91948214684983 -0.172963893085333 0.541393611688601 0.00151548163964421 allo_D or ns allo allo_D
cr stream mh white allo D -3.89298339829216 -0.130323743654035 0.669168643020252 -0.0458178407264394 allo_D or ns allo allo_D
cr stream misty lake allo D -4.75432529456134 -0.472083591120652 0.413452932477568 0.00129839114012912 allo_D or bc allo allo_D
cr stream misty stream allo S -4.93289189403016 -0.247763644955695 0.461959599046911 -0.0767412149314438 allo_S or bc allo allo_S
cr stream ms marine allo D -3.21131683154537 -0.818056131317141 -0.361227337568524 -0.159169949311955 allo_D or or para para_D
cr stream mud lake allo D -3.25966629040342 -0.182199728525283 -0.381726312067197 -0.186455048744982 allo_D or al allo allo_D
cr stream pcr lake allo D -5.00428684767702 -0.172305016281047 0.867940215652352 -0.141888737890521 allo_D or or para para_D
cr stream pl lake allo D -3.51472145245497 0.0338716032770996 -0.853452701388793 -0.357728614343553 allo_D or or para para_D
cr stream rab marine allo D -2.55098010834337 -0.330369009965187 -0.796452361062016 -0.00300155529639934 allo_D or al allo allo_D
cr stream rb stream allo S -3.94753133574708 -0.0951867705054473 -0.060834523475826 -0.0689679995725059 allo_S or or para para_S
cr stream res marine allo D -4.22628534876462 -0.110860063859574 0.115093264113066 -0.0372888825986082 allo_D or al allo allo_D
cr stream roberts lake allo D -5.12796137326816 -0.34835390648495 0.906207626266423 -0.0488502658136676 allo_D or bc allo allo_D
cr stream roberts stream allo S -4.47452005582331 -0.172937267689608 0.0027207366904613 -0.123850720116532 allo_S or bc allo allo_S
cr stream sj marine allo D -4.08187960067598 -0.322828871920582 0.162941967560327 -0.157375572734841 allo_D or or para para_D
cr stream sk marine allo D -3.03679419875869 -0.203442257678516 -0.0633688313012956 -0.0625203502963415 allo_D or ns allo allo_D
cr stream sr marine allo D -2.70201202582735 -0.219470127683416 -0.456318602457736 -0.0351147107787365 allo_D or ns allo allo_D
cr stream sr white allo D -2.89709797352398 -0.203550839947369 0.104686391799897 -0.104807145561296 allo_D or ns allo allo_D
cr stream stl lake allo D -5.446274476781 0.0174082482483149 -0.815119108965426 -0.0641982913013667 allo_D or or para para_D
cr stream wc stream allo S -3.95154626364609 -0.145630872375075 -0.0407618526307177 -0.11803915622851 allo_S or or para para_S
cs marine al marine allo S -4.15363996706107 -0.0150914450268866 -0.340169598024168 -0.0542515936309582 allo_S or ns allo allo_S
cs marine bea lake allo D -3.86468950478563 -0.0504634629854496 -0.0293726472253276 -0.129647796899131 allo_D or al allo allo_D
cs marine boot lake allo D -5.11671264076139 -0.0998382794016377 0.514499615227045 0.027740621306509 allo_D or bc allo allo_D
cs marine boot stream allo D -4.84204917564008 -0.233774392053779 0.60630042346132 0.037983268488414 allo_D or bc allo allo_D
cs marine cl marine allo S -5.63001183960806 -0.0354438561995115 0.799889483094517 0.0375062413386623 allo_S or ns allo allo_S
cs marine cl white allo D -4.23244081929191 -0.0708345816774408 -0.161971087909113 -0.0494535218447139 allo_D or ns allo allo_D
