"geography" "study_com" "n" "num.lg" "p.clustered"
"183" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"184" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"185" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"186" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"187" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"188" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"189" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"190" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"191" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"192" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"193" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"194" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"195" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"196" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"197" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"198" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"199" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"200" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"201" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"202" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"203" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"204" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"205" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"206" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"207" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"208" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"209" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"210" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"211" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"212" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"213" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"214" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"215" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"216" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"217" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"218" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"219" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"220" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"221" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"222" "allopatric.s" "allopatricS_boos.cons" 2 21 0.0952380952380952
"223" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"224" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"225" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"226" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"227" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"228" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"229" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"230" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"231" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"232" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"233" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"234" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"235" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"236" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"237" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"238" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"239" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"240" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"241" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"242" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"243" "allopatric.s" "allopatricS_conl.ferl" 4 21 0.19047619047619
"244" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"245" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"246" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"247" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"248" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"249" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"250" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"251" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"252" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"253" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"254" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"255" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"256" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"257" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"258" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"259" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"260" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"261" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"262" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"263" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"264" "allopatric.s" "allopatricS_hohl.genl" 3 21 0.142857142857143
"265" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"266" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"267" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"268" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"269" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"270" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"271" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"272" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"273" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"274" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"275" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"276" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"277" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"278" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"279" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"280" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"281" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"282" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"283" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"284" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"285" "allopatric.s" "allopatricS_joel.misl" 3 21 0.142857142857143
"286" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"287" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"288" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"289" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"290" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"291" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"292" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"293" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"294" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"295" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"296" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"297" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"298" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"299" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"300" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"301" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"302" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"303" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"304" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"305" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"306" "allopatric.s" "allopatricS_paxb.prib" 11 21 0.523809523809524
"307" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"308" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"309" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"310" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"311" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"312" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"313" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"314" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"315" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"316" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"317" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"318" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
